MOVEMENTID,ToolingCode,TotalVolume
63892,ELM.EIA.EAR,2.00
63892,HID.CIL.FUR,1.00
63892,MAN.CNT.PL3,2.00
63892,ELM.EXT.ETS,15.00
63892,ELM.RCT.125,6.00
63892,MAN.CNT.PL1,11.00
63892,ELM.PLS.TPL,1.00
63892,MAN.CNT.PL4,4.00
63892,ELT.APS.APS,2.00
63892,ELT.APS.ARC,2.00
63892,EPI.ARN.ARN,3.00
63892,PNE.MNG.ARC,4.00
63894,ELM.LIM.ASP,1.00
63894,ELT.QEL.PIM,1.00
63895,HID.BMB.SIM,1.00
63895,HID.CIL.CHS,1.00
63896,ARM.MAL.MBA,1.00
63897,CON.MIG.BTM,20.00
63897,CON.MIG.BCM,10.00
63897,CON.MIG.DIF,10.00
63899,CON.LIM.SAC,1.00
63899,ELM.BRB.PDR,1.00
63899,CON.ABR.JMM,4.00
63899,ARM.CFE.SER,1.00
63899,CON.LIM.TRP,5.00
63899,CON.BRC.HSS,5.00
63899,ELM.BRB.BAT,1.00
63899,ELM.BRB.BMG,1.00
63899,MAN.ABR.DSN,1.00
63901,ARM.MAL.MBA,1.00
63902,MAN.CHA.JC4,1.00
63902,ARM.BAU.BAU,5.00
63902,ARM.MAL.MBA,1.00
63902,MAN.OXI.MOC,1.00
63903,ELM.PLS.TPL,1.00
63903,ELT.ASD.ALA,2.00
63903,ELT.PLS.TPL,1.00
63904,EPI.LUV.PEL,48.00
63905,EPI.ANQ.RTR,3.00
63906,ELM.APR.API,1.00
63906,MAN.CNT.PL1,1.00
63907,MAN.CNT.PL1,1.00
63908,ELM.APS.APS,1.00
63908,ELM.EXT.ETS,1.00
63908,EPI.ARN.ARN,1.00
63908,MAN.ELC.P75,1.00
63909,MAN.ELC.D20,1.00
63910,ELM.APR.API,1.00
63910,ELM.ILU.PRJ,2.00
63910,MAN.CNT.PL2,4.00
63910,ELM.EXT.ETS,6.00
63910,ELM.ILU.PBT,1.00
63910,EPI.ARN.ARN,1.00
63911,ELM.ILU.PRJ,1.00
63912,ELM.EXT.ETS,1.00
63913,ELM.RCT.125,1.00
63914,MAN.ELC.P75,1.00
63915,MAN.CNT.PL2,1.00
63916,ELM.RCT.125,1.00
63916,ELM.EXT.ETS,1.00
63916,ELT.EXT.E32,1.00
63916,MAN.ELC.D15,1.00
63916,MAN.ELC.P75,1.00
63918,ARM.BAU.BAU,1.00
63918,ELM.ASD.TTG,1.00
63918,ELM.EXT.ETS,4.00
63918,ELT.APS.TIG,1.00
63918,PNE.RCT.RBL,1.00
63920,MAN.CHA.CHL,2.00
63920,MAN.CHA.CX3,5.00
63922,MAN.CHA.AJ1,1.00
63922,MAN.CAD.MET,1.00
63922,MAN.CHA.CHF,3.00
63922,MAN.CHA.BOC,16.00
63922,MAN.CHA.ALC,4.00
63922,MAN.CHA.ESQ,2.00
63922,MAN.CHA.CHL,19.00
63922,MAN.CHA.ESC,1.00
63922,MAN.CHA.CPB,1.00
63922,MAN.CHA.FTM,3.00
63922,MAN.CHA.SRT,1.00
63922,MAN.CHA.JSM,1.00
63922,MAN.CHA.GRI,2.00
63922,MAN.CHA.LIM,1.00
63922,MAN.CHA.PNC,1.00
63922,MAN.EMM.PQI,1.00
63923,MAN.CAD.MET,1.00
63923,MAN.CHA.CHF,1.00
63923,MAN.CHA.CHL,3.00
63924,MAN.CAD.MET,1.00
63924,MAN.CHA.ALC,1.00
63925,ARM.CTT.CTF,1.00
63926,ELM.RCT.125,5.00
63927,ARM.CTT.CTA,1.00
63928,MAN.CHA.CHF,1.00
63928,MAN.CHA.ESC,1.00
63928,MAN.CHA.ALC,1.00
63928,MAN.EMM.NIV,1.00
63928,MAN.CHA.ESQ,1.00
63928,MAN.CHA.PNC,1.00
63930,CON.SLD.70S,15.00
63934,EPI.LUV.PEL,24.00
63935,EPI.GLB.JLH,1.00
63936,CON.QMC.DSM,3.00
63936,CON.TIG.ACE,24.00
63936,ELM.ASD.MMG,1.00
63937,CON.FIT.PLT,6.00
63937,CON.SLD.VDT,200.00
63937,CON.FIT.FFL,2.00
63937,CON.MDG.GRF,3.00
63945,ELM.ASD.TTG,1.00
63945,ELM.APS.TIG,1.00
63945,MAN.APS.AAS,2.00
63946,CON.BRC.CBH,1.00
63947,CON.LIM.TRP,5.00
63948,EPI.GLB.COL,30.00
63948,EPI.GLB.JLH,11.00
63948,EPI.GLB.FQT,4.00
63948,CON.FIT.PLT,6.00
63948,EPI.GLB.FRQ,10.00
63948,EPI.LUV.BOR,6.00
63948,EPI.GLB.FT3,50.00
63948,EPI.GLB.BTN,3.00
63948,EPI.RSP.FG2,20.00
63948,EPI.LUV.PEL,240.00
63948,EPI.LUV.SOL,20.00
63948,EPI.GLB.CAP,10.00
63948,EPI.RSP.FG3,20.00
63948,EPI.RSP.MMM,10.00
63948,EPI.SLD.CPS,8.00
63948,EPI.SLD.CSL,7.00
63948,EPI.RSP.MFP,150.00
63948,EPI.VIS.VSR,15.00
63948,MAN.CAD.MET,1.00
63948,EPI.VIS.INT,4.00
63948,EPI.VIS.PRT,100.00
63949,CON.BRC.HSS,28.00
63949,CON.FMD.CLD,2.00
63949,CON.BRC.SDP,5.00
63949,ELM.RCT.125,1.00
63949,CON.LIX.LMR,4.00
63949,CON.SLD.AC1,5.00
63949,CON.RCT.DS1,100.00
63949,CON.SLD.AC2,5.10
63949,ELM.RCT.230,1.00
63949,CON.SLD.VRC,5.00
63949,EPI.LUV.SOL,2.00
63949,EPI.LUV.PEL,240.00
63949,EPI.VIS.OXI,1.00
63950,MAN.ABR.DSN,2.00
63950,CON.ABR.JMM,12.00
63951,EPI.RSP.MFP,150.00
63952,CON.TIG.ACE,16.00
63952,CON.RCT.DS1,100.00
63952,HID.MTB.MVT,1.00
63953,EPI.ARN.ARN,2.00
63953,EPI.ANQ.CVA,2.00
63955,MAN.ABR.DSN,2.00
63955,CON.ABR.JMM,12.00
63957,MAN.ELC.P75,1.00
63959,EPI.LUV.PEL,36.00
63959,CON.SLD.AC2,10.20
63959,EPI.VIS.VSR,6.00
63959,ELM.APR.API,2.00
63959,MAN.CHA.JC3,1.00
63960,ELM.ILU.PBT,1.00
63965,ELM.ASD.MMG,1.00
63968,ELM.BRB.ANG,1.00
63969,MAN.CHA.CHF,3.00
63969,MAN.CAD.MET,1.00
63969,MAN.CHA.AGL,2.00
63969,MAN.CHA.ALC,1.00
63969,MAN.CHA.CHL,3.00
63969,MAN.CHA.BOC,2.00
63969,MAN.CHA.RTC,1.00
63969,MAN.CHA.ESC,2.00
63969,MAN.CHA.TCC,1.00
63970,CON.SLD.VDT,160.00
63970,CON.RCT.DS1,200.00
63970,CON.SLD.VRC,15.00
63970,EPI.VIS.EST,50.00
63970,EPI.LUV.LTX,400.00
63981,ARM.CFE.SER,1.00
63981,ARM.BAU.BAU,2.00
63981,CON.LIM.PLP,2.00
63981,ELM.EXT.ETS,4.00
63981,ELM.RCT.125,1.00
63981,CON.FIT.PPL,2.00
63981,CON.PIN.TPI,10.00
63981,EPI.GLB.COL,5.00
63981,EPI.GLB.FRQ,8.00
63981,CON.LIM.SAC,10.00
63981,ELM.LIM.ASP,2.00
63981,ELM.BRB.BAT,1.00
63981,EPI.VIS.PRT,18.00
63981,ELM.LLA.SOA,2.00
63981,EPI.ARN.ARN,2.00
63981,EPI.ANQ.CVA,2.00
63981,MAN.CHA.JC4,1.00
63981,EPI.LUV.LAC,24.00
63981,MAN.EMM.DIN,1.00
63981,EPI.LUV.LTX,300.00
63981,SEG.CSG.CDC,15.00
63981,EPI.RSP.MFP,10.00
63981,MAN.CHA.CX2,9.00
63981,MAN.LIM.BOR,10.00
63981,MAN.RES.BAL,3.00
63982,EPI.GLB.FRQ,1.00
63982,EPI.GLB.CAP,1.00
63984,CON.RCT.DS1,50.00
63986,ARM.MAL.MBA,1.00
63989,MAN.CHA.ESQ,1.00
63991,MAN.EMM.ALI,1.00
63992,MAN.CAD.MET,2.00
63992,MAN.CHA.ALC,3.00
63992,MAN.CHA.CHF,3.00
63992,ELM.CRT.TTC,1.00
63992,MAN.CHA.ESQ,1.00
63992,MAN.CHA.ESC,2.00
63992,MAN.CHA.JSP,1.00
63992,MAN.CHA.ALF,2.00
63992,MAN.EMM.SUT,1.00
63992,MAN.CHA.FTM,2.00
63992,MAN.CHA.SRT,1.00
63992,MAN.CHA.BOC,5.00
63992,MAN.EMM.NIV,1.00
63992,MAN.CHA.PNC,2.00
63992,MAN.CHA.CHL,2.00
63992,MAN.CHA.FPR,1.00
63992,MAN.CHA.GRI,3.00
63992,MAN.CHA.RTC,2.00
63992,MAN.CHA.TCC,1.00
63992,MAN.TRA.PPL,1.00
63996,MAN.EMM.PQI,1.00
63996,MAN.CHA.ESQ,1.00
63997,ELM.APS.TIG,1.00
63997,CON.SLD.VDT,200.00
63997,CON.QMC.DEC,1.00
63997,ELM.PLS.TPL,1.00
63997,ELT.MAP.MAQ,1.00
63997,ELM.APR.API,1.00
63997,CON.QMC.DSM,10.00
63997,ELT.PLS.PLA,1.00
63997,EPI.RSP.MFP,30.00
63997,ELT.ASD.MMG,2.00
63997,ELM.APS.APS,1.00
63997,MAN.CNT.PL2,2.00
63997,EPI.SLD.CPS,5.00
63997,MAN.APS.AAS,2.00
63997,ELM.RMT.MIM,1.00
63997,MAN.CNT.PL3,1.00
63997,MAN.CHA.GRI,1.00
63997,MAN.ELC.P75,1.00
63997,EPI.RSP.MMM,5.00
63997,SEG.CAI.ETT,1.00
63997,EPI.SLD.MCS,3.00
63997,MAN.CHA.ALC,1.00
63997,MAN.CHA.MRM,2.00
63997,MAN.CNT.PL1,7.00
63998,CON.RCT.DL1,20.00
63998,CON.LIX.ESF,12.00
63998,CON.LIX.LMR,12.00
63999,EPI.LUV.PEL,168.00
63999,EPI.VIS.PRT,48.00
63999,CON.BRC.HSS,100.00
63999,EPI.VIS.VSR,20.00
63999,EPI.VIS.EST,24.00
64000,EPI.LUV.LET,144.00
64001,CON.FRC.WDL,5.00
64001,CON.BRC.SDM,5.00
64001,MAT.FXT.FSK,6.00
64003,MAN.CHA.ALC,8.00
64003,MAN.CHA.AJ1,1.00
64003,MAN.CHA.JSM,3.00
64003,MAN.CAD.MET,5.00
64003,MAN.CHA.BOC,3.00
64003,MAN.CHA.CHF,3.00
64003,MAN.CHA.ESC,1.00
64003,MAN.CHA.LIM,4.00
64003,MAN.CHA.MRT,1.00
64003,MAN.CHA.CHL,10.00
64003,MAN.CHA.TCC,1.00
64003,MAN.EMM.NIV,1.00
64003,MAN.EMM.SUT,1.00
64003,MAN.CHA.CPB,2.00
64003,MAN.CHA.FTM,4.00
64003,MAN.CHA.GRI,3.00
64003,MAN.CHA.RTC,4.00
64003,MAN.CHA.SRT,2.00
64004,MAN.CHA.JSM,1.00
64005,MAN.CHA.BOC,1.00
64006,MAN.CHA.CHL,1.00
64006,MAN.EMM.APF,1.00
64007,MAN.CAD.MET,1.00
64007,MAN.CHA.LIM,1.00
64007,MAN.CHA.FTM,1.00
64007,MAN.CHA.CHL,1.00
64007,MAN.CHA.MRT,1.00
64007,MAN.CHA.RTC,1.00
64007,MAN.EMM.APF,1.00
64009,MAN.CHA.DN2,1.00
64010,CON.FIT.FFL,2.00
64010,SEG.SIN.CNS,6.00
64010,CON.FIT.PLT,5.00
64010,ARM.CFE.MEC,1.00
64010,ELM.RCT.125,1.00
64010,ELM.CRT.TTC,1.00
64010,MAN.TRA.PPL,1.00
64011,ELM.BRB.PDR,2.00
64018,EPI.ARN.ARN,2.00
64018,EPI.ANQ.CVA,2.00
64019,EPI.VIS.PRT,3.00
64019,EPI.GLB.CAP,3.00
64021,MAN.CHA.DN1,1.00
64021,MAN.CHA.CX3,14.00
64034,MAN.CHP.LUN,6.00
64034,MAN.CHA.CRD,3.00
64034,MAN.CHA.MRM,6.00
64034,CON.LIM.ESC,10.00
64034,MAN.CIP.CI3,12.00
64036,CON.SLD.TGS,100.00
64037,ARM.CTT.CTF,1.00
64038,MAN.EMM.CPC,1.00
64038,MAN.EMM.BMC,2.00
64038,CON.BRC.HSS,1.00
64052,ARM.CFE.SER,1.00
64055,ELM.ILU.PRJ,1.00
64055,ARM.CFE.SER,2.00
64055,ELM.ILU.PBT,1.00
64055,ELM.APR.API,1.00
64055,ELM.RCT.RBL,1.00
64055,MAN.CHA.MRM,4.00
64055,MAN.CHA.JC3,1.00
64059,ARM.CTT.CTF,1.00
64061,MAN.SUP.CAV,2.00
64072,MAN.SUP.CAV,2.00
64072,ARM.MAL.MBA,1.00
64072,CON.FRC.WDL,2.00
64072,MAN.CAD.MET,1.00
64073,ELM.LIM.ASP,1.00
64074,CON.FRC.WDL,5.00
64074,CON.FRC.AFR,3.00
64075,ELM.RCT.125,2.00
64076,ELM.EXT.ETS,2.00
64076,ELM.ILU.PRJ,1.00
64077,ELM.RCT.RBL,2.00
64077,MAN.CHA.JC3,1.00
64078,ELM.RCT.125,2.00
64079,ELM.LIM.ASP,1.00
64080,MAN.ELC.P75,2.00
64080,ELM.ELC.GUI,1.00
64080,ELM.APR.API,1.00
64080,ELM.RMT.MIM,1.00
64080,MAN.ELC.D10,1.00
64080,HID.CIL.CHS,1.00
64080,MAN.ELC.D15,1.00
64081,HID.BMB.SIM,1.00
64082,HID.CIL.FUR,1.00
64086,CON.SLD.CAR,1000.00
64086,EPI.RSP.FG3,100.00
64086,EPI.RSP.MMM,3.00
64087,ARM.BAU.BAU,1.00
64087,ARM.CFE.TUB,1.00
64088,CON.RCT.DS1,100.00
64094,EPI.RSP.FG3,40.00
64094,EPI.RSP.MMM,2.00
64096,MAN.APS.AAS,8.00
64098,GAS.MAN.DEB,2.00
64100,MAN.CNT.CAR,3.00
64101,ARM.BAU.BAU,1.00
64101,ELM.ILU.PBT,3.00
64101,ARM.CFE.SER,4.00
64101,ARM.CFE.MEC,10.00
64101,ARM.MAL.MBA,2.00
64101,ELM.RCT.230,2.00
64101,ELM.APS.APS,2.00
64101,ELM.APR.API,4.00
64101,ELM.RCT.125,8.00
64101,EPI.ANQ.CVA,6.00
64101,ELM.APS.TIG,1.00
64101,ELM.BRB.PDR,1.00
64101,EPI.ANQ.RTR,4.00
64101,MAN.ABR.JMA,1.00
64101,ELM.BRB.CMB,1.00
64101,ELM.EXT.ETS,14.00
64101,HID.BMB.BHB,1.00
64101,MAN.CNT.PL2,4.00
64101,ELM.CHI.CEE,2.00
64101,ELM.ILU.PRJ,8.00
64101,HID.BMB.SIM,2.00
64101,MAN.CNT.PL3,2.00
64101,ELM.EXT.CEE,4.00
64101,ELM.RCT.180,2.00
64101,MAN.CHA.BU1,1.00
64101,MAN.ELC.P75,2.00
64101,GAS.OXI.MNG,2.00
64101,ELM.RCT.RBL,2.00
64101,MAN.EAC.AND,1.00
64101,EPI.ARN.ARN,6.00
64101,HID.CIL.CHP,3.00
64101,HID.ELC.GMN,1.00
64101,MAN.ELC.D30,2.00
64101,MAN.CHA.ALF,18.00
64101,HID.CIL.CHS,2.00
64101,MAN.CHA.DEF,1.00
64101,MAN.OXI.MOC,1.00
64101,MAN.CHA.JC3,4.00
64101,MAN.CHP.EPC,2.00
64101,MAN.CIP.JI3,1.00
64101,SEG.CAI.ETT,5.00
64101,MAN.ELC.D15,4.00
64101,MAN.CIP.JI2,1.00
64101,MAN.ELC.P15,4.00
64101,MAN.CNT.PL1,11.00
64101,MAN.RES.TAB,4.00
64101,MAN.EMM.DIN,1.00
64101,MAN.SUP.CAV,6.00
64101,MAN.RMT.SRH,1.00
64101,PNE.MNG.ARC,2.00
64101,MAN.SUP.PPT,6.00
64102,ARM.CTT.CTF,1.00
64105,EPI.VIS.PRT,2.00
64105,EPI.LUV.PEL,12.00
64107,GAS.MAN.MAR,1.00
64109,ELM.RCT.230,1.00
64109,EPI.VIS.PRT,12.00
64109,ELM.RCT.180,2.00
64109,EPI.RSP.FG2,20.00
64109,EPI.ANQ.CVA,4.00
64109,EPI.ARN.ARN,4.00
64109,EPI.LUV.PEL,24.00
64109,EPI.RSP.MFP,10.00
64109,EPI.RSP.MMM,4.00
64109,EPI.VIS.VSR,8.00
64110,ELM.ASD.MMG,1.00
64111,ELM.RMT.MIM,1.00
64112,EPI.VIS.PRT,1.00
64112,ARM.CFE.MEC,1.00
64112,EPI.AUD.TMP,1.00
64112,EPI.GLB.CAP,1.00
64118,EPI.GLB.COL,6.00
64118,EPI.AUD.TMP,12.00
64118,ARM.CFE.MEC,4.00
64118,ELM.ACM.BAT,1.00
64118,EPI.LUV.LET,6.00
64118,EPI.VIS.PRT,12.00
64118,ELM.APR.API,4.00
64118,EPI.LUV.PEL,24.00
64118,HID.CIL.FUR,1.00
64118,HID.BMB.SIM,1.00
64118,ELM.ILU.PRJ,2.00
64118,MAN.CHA.JC2,2.00
64118,MAN.CHA.MRM,4.00
64118,MAN.CHA.UMM,2.00
64118,EPI.GLB.FT3,8.00
64118,MAN.CNT.PL2,8.00
64118,MAN.CNT.PL1,4.00
64118,MAN.RES.BAL,1.00
64118,MAN.CHA.JC3,2.00
64118,MAN.ELC.D20,2.00
64118,MAN.CNT.PL4,4.00
64118,MAN.ELC.P75,3.00
64118,MAN.CHP.JCP,2.00
64118,MAN.EMM.APF,2.00
64118,MAN.ELC.D10,2.00
64118,MAN.MLH.3/4,4.00
64118,MAN.RMT.SRB,1.00
64118,MAN.RMT.UTR,1.00
64119,EPI.AUD.TMP,16.00
64119,EPI.LUV.PEL,32.00
64119,EPI.GLB.COL,16.00
64119,EPI.VIS.PRT,16.00
64119,EPI.LUV.LET,48.00
64120,MAN.ELC.ALM,4.00
64120,MAN.MLH.038,4.00
64121,ELM.MDG.DAG,1.00
64121,ELM.RCT.125,2.00
64129,MAN.CHA.SRT,1.00
64130,MAN.CHA.JC5,1.00
64131,ARM.CTT.CTF,1.00
64132,CON.BRC.SDP,2.00
64132,ELM.BRB.PDR,1.00
64132,CON.QMC.SCT,2.00
64132,ELM.BRB.BMG,1.00
64133,CON.MDG.COP,2.00
64133,EPI.LUV.LET,4.00
64133,CON.MDG.GRF,3.00
64134,CON.FIT.PPL,4.00
64134,CON.FMC.FXL,10.00
64134,CON.FIT.PLT,3.00
64134,ARM.MAL.MBA,1.00
64134,CON.LIM.ESC,5.00
64134,MAN.LIM.BOR,6.00
64134,CON.LIM.TRP,25.00
64134,CON.QMC.DBL,12.00
64134,CON.LIM.ESP,6.00
64134,CON.SLD.MIG,3.00
64134,CON.LIM.LPE,2.00
64134,CON.SLD.VDT,100.00
64134,CON.LIM.PIA,10.00
64134,CON.LIM.PLP,2.00
64134,CON.LIM.SAC,10.00
64134,CON.MDG.GRF,10.00
64134,CON.PIN.TPI,6.00
64134,CON.QMC.CRT,25.00
64134,CON.SLD.VDP,60.00
64134,MAN.CAD.MET,4.00
64135,CON.FRC.WDL,1.00
64136,EPI.GLB.FRQ,20.00
64136,EPI.GLB.FT1,55.00
64136,EPI.GLB.CAP,30.00
64136,ARM.MAL.MBA,1.00
64136,EPI.LUV.BOR,6.00
64136,EPI.GLB.FT3,60.00
64136,EPI.LUV.NIT,18.00
64136,EPI.AUD.TMP,100.00
64136,EPI.LUV.LTX,100.00
64136,EPI.LUV.SOL,12.00
64136,EPI.RSP.FG2,20.00
64136,EPI.GLB.COL,40.00
64136,EPI.RSP.MFP,100.00
64136,EPI.RSP.FP3,20.00
64136,EPI.VIS.OXI,2.00
64136,EPI.LUV.PEL,240.00
64136,EPI.SLD.CSL,5.00
64136,EPI.VIS.VSR,20.00
64136,EPI.VIS.EST,24.00
64136,EPI.VIS.INT,2.00
64136,EPI.VIS.PRT,72.00
64146,ELM.APR.API,4.00
64146,ARM.CFE.MEC,3.00
64146,ARM.MAL.MBA,1.00
64146,EPI.LUV.BOR,2.00
64146,ELM.EXT.ETS,5.00
64146,ELM.CHI.CEE,2.00
64146,ELM.BRB.CMB,1.00
64146,HID.BMB.SIM,1.00
64146,ELM.RCT.125,2.00
64146,ELM.ILU.PRJ,1.00
64146,ELM.ILU.PBT,1.00
64146,MAN.CHA.JC3,1.00
64146,ELM.RCT.230,1.00
64146,EPI.ANQ.CVA,2.00
64146,EPI.LUV.PEL,12.00
64146,MAN.CHP.LUN,2.00
64146,EPI.ARN.ARN,2.00
64146,EPI.SLD.MCS,1.00
64146,MAN.CHA.ALV,1.00
64146,MAN.CIP.CI2,7.00
64146,EPI.AUD.TMP,10.00
64146,HID.CIL.CHS,2.00
64146,MAN.CHP.BOC,1.00
64146,MAN.CIP.JI2,1.00
64146,EPI.GLB.FT3,5.00
64146,MAN.CHA.AJ3,1.00
64146,EPI.VIS.PRT,10.00
64146,MAN.CNT.PL1,3.00
64146,MAN.CAD.MET,1.00
64146,MAN.CHA.GRI,1.00
64146,MAN.CIP.JI3,1.00
64146,MAN.MLH.3/4,4.00
64146,MAN.ELC.P15,1.00
64146,MAN.CHA.MRM,2.00
64146,MAN.ELC.P75,2.00
64146,MAN.CHP.JCP,2.00
64146,MAN.RES.BAL,1.00
64146,MAN.ELC.D10,2.00
64154,EPI.GLB.FGN,1.00
64155,ELM.RCT.125,1.00
64156,ARM.MAL.MBA,1.00
64156,MAN.SUP.CAV,2.00
64156,ELT.APS.ARC,2.00
64156,MAN.CAD.MET,1.00
64163,MAN.SUP.GMP,4.00
64165,MAN.TRA.GRD,4.00
64165,MAN.SUP.CAV,2.00
64165,PNE.DTR.BRR,1.00
64168,EPI.ARN.ARN,2.00
64168,EPI.ANQ.CVA,3.00
64169,ELM.APR.API,2.00
64169,ARM.MAL.MBA,1.00
64169,ARM.CFE.MEC,3.00
64169,ELM.APS.APS,1.00
64169,ELM.EXT.ETS,6.00
64169,EPI.AUD.TMP,10.00
64169,ELM.CHI.CEE,2.00
64169,ELM.BRB.CMB,1.00
64169,ELM.ILU.PBT,1.00
64169,EPI.VIS.VSR,8.00
64169,ELM.EXT.CEE,1.00
64169,EPI.GLB.CAP,1.00
64169,ELM.RCT.125,3.00
64169,HID.BMB.SIM,1.00
64169,ELM.ILU.PRJ,2.00
64169,HID.CIL.FUR,2.00
64169,ELM.RCT.230,1.00
64169,MAN.CAD.MET,1.00
64169,EPI.ANQ.CVA,2.00
64169,MAN.APS.AAS,2.00
64169,ELT.EXT.ETS,1.00
64169,MAN.CNT.PL2,1.00
64169,EPI.ARN.ARN,2.00
64169,MAN.CHA.JC3,2.00
64169,EPI.GLB.FT3,10.00
64169,MAN.ELC.D05,1.00
64169,EPI.LUV.SOL,4.00
64169,MAN.CHA.MRM,2.00
64169,EPI.LUV.PEL,24.00
64169,MAN.CIP.CI2,7.00
64169,EPI.SLD.MCS,1.00
64169,MAN.MLH.3/4,1.00
64169,EPI.SLD.CSL,1.00
64169,HID.CIL.CHS,1.00
64169,EPI.VIS.PRT,24.00
64169,MAN.CHA.AJ3,1.00
64169,MAN.CHA.ALV,1.00
64169,MAN.CHA.GRI,1.00
64169,MAN.CHA.JC2,1.00
64169,MAN.CHP.JCP,1.00
64169,MAN.CHP.BOC,3.00
64169,MAN.CHP.LUN,4.00
64169,MAN.CIP.JI3,1.00
64169,MAN.ELC.D10,1.00
64169,MAN.CNT.PL3,3.00
64169,MAN.ELC.D20,1.00
64169,MAN.ELC.P75,3.00
64169,MAN.ELC.P15,1.00
64170,MAN.CHP.JCP,2.00
64171,MAN.ELC.P15,1.00
64172,EPI.AUD.TMP,2.00
64172,EPI.GLB.CAP,2.00
64172,EPI.VIS.PRT,2.00
64173,EPI.GLB.FRQ,20.00
64173,EPI.GLB.COL,40.00
64173,EPI.AUD.TMP,100.00
64173,EPI.GLB.CAP,50.00
64173,EPI.LUV.LET,72.00
64173,EPI.LUV.PEL,480.00
64173,EPI.LUV.TIG,6.00
64173,EPI.LUV.BOR,36.00
64173,EPI.VIS.OXI,4.00
64173,EPI.RSP.MFP,20.00
64173,EPI.VIS.PRT,84.00
64173,EPI.VIS.SBP,12.00
64178,EPI.VIS.PRT,3.00
64187,ARM.BAU.BAU,3.00
64188,CON.SLD.70S,30.00
64189,EPI.VIS.VSR,6.00
64189,CON.ASD.MAP,3.00
64189,MAN.CHA.MRM,1.00
64193,ARM.CTT.CTF,1.00
64195,ELM.RCT.125,3.00
64195,ELM.RMT.MIM,1.00
64195,MAN.ELC.P15,2.00
64195,MAN.ELC.P75,4.00
64196,ARM.CTT.CTF,1.00
64197,ARM.CTT.CTF,1.00
64203,ELT.APS.ARC,1.00
64204,ARM.MAL.MBA,3.00
64204,ARM.BAU.BAU,6.00
64204,ELM.APR.API,10.00
64204,CON.ASD.MAP,4.00
64204,ELM.APS.TIG,1.00
64204,CON.CBT.TLD,2.00
64204,ELM.EIA.EAR,2.00
64204,ELM.ACM.BAT,3.00
64204,ELM.ASD.MMG,2.00
64204,ELM.APS.APS,1.00
64204,ELM.EXT.ETS,26.00
64204,ELM.BRB.BAT,6.00
64204,ELM.ILU.PBT,5.00
64204,ELT.ASD.ALA,5.00
64204,ELM.RCT.230,6.00
64204,ELM.BRB.PDR,1.00
64204,ELT.ASD.EXA,2.00
64204,ELT.PLS.PLA,1.00
64204,ELT.APS.MIG,4.00
64204,ELM.ILU.PRJ,5.00
64204,ELT.ASD.MMG,4.00
64204,ELT.QEL.PIM,1.00
64204,ELT.CHI.C32,2.00
64204,ELT.APS.ARC,1.00
64204,ELT.EXT.E32,14.00
64204,HID.BMB.SIM,1.00
64204,EPI.ARN.ARN,12.00
64204,ELT.PLS.TPL,1.00
64204,GAS.MAN.OXG,1.00
64204,HID.CIL.FUR,2.00
64204,GAS.MAN.ACT,1.00
64204,EPI.ANQ.CVA,11.00
64204,HID.CIL.GFA,1.00
64204,MAN.CIP.CI2,4.00
64204,GAS.MAN.MAR,4.00
64204,EPI.SLD.MCS,10.00
64204,MAN.APS.AAS,12.00
64204,GAS.MAN.DEB,2.00
64204,MAN.CHA.ALV,3.00
64204,GAS.OXI.MNG,6.00
64204,MAN.CHA.JSM,1.00
64204,MAN.CHP.JCP,4.00
64204,MAN.CHA.PSL,2.00
64204,MAN.CIP.CI1,2.00
64204,MAN.CHA.MLH,1.00
64204,MAN.ELC.GRC,3.00
64204,MAN.CIP.JI1,1.00
64204,MAN.RMT.SRA,2.00
64204,MAN.ELC.TRF,1.00
64204,MAN.CIP.JI3,5.00
64204,MAN.EMM.REG,1.00
64204,MAN.MLH.038,4.00
64204,MAN.MLH.5/8,10.00
64204,MAN.OXI.MOC,2.00
64204,MAN.RMT.SRB,2.00
64204,PNE.MNG.ARC,7.00
64204,SEG.CAI.ETT,5.00
64205,CON.MIG.GFI,4.00
64205,CON.BRC.HSS,12.00
64205,CON.LIM.TRP,25.00
64205,CON.LIM.SAC,10.00
64205,CON.PLS.ACP,1.00
64205,CON.FRC.WDL,12.00
64205,CON.MIG.BTM,45.00
64205,CON.MIG.DIF,10.00
64205,CON.RCT.DS1,425.00
64205,CON.MIG.BCM,15.00
64205,CON.SLD.AC1,10.00
64205,CON.OXI.OAC,10.00
64205,CON.RCT.DS3,150.00
64205,CON.MIG.SBC,10.00
64205,CON.SLD.CAR,2400.00
64205,CON.RCT.DL1,50.00
64205,CON.SLD.VDP,60.00
64205,CON.QMC.DBL,12.00
64205,EPI.SLD.CSL,2.00
64205,CON.SLD.70S,300.00
64205,MAT.MNG.AMG,2.00
64205,CON.SLD.VDT,100.00
64205,CON.SLD.AC2,102.20
64205,EPI.GLB.CAP,4.00
64207,ELM.MDG.DAG,1.00
64209,ARM.CTT.CTF,1.00
64211,MAN.RES.BAL,1.00
64211,CON.LIX.ESF,2.00
64211,ELM.APS.APS,4.00
64211,CON.BRC.SDP,2.00
64211,SEG.CAI.ETT,2.00
64211,ELM.BRB.PDR,1.00
64211,MAN.APS.AAS,8.00
64211,CON.QMC.RFI,10.00
64211,MAN.CHA.JC3,1.00
