MOVEMENTID,ToolID,Tool,TotalVolume
76761,129010,"Aparafusadora Pneumática de Impacto 1""",1.00
76761,132617,Carregador de Baterias Hilti,2.00
76761,132616,Bateria de 5.2 Amp Hilti,4.00
76740,15773,Manta Ignífuga 2000*1500,4.00
76740,16190,Vidro escuro p/ máscara soldar N10 108*51mm,5.00
76740,11227,Mascara de soldar para capacete,5.00
76740,13024,Bancada com torno - Instrumentação,1.00
76740,16191,Vidro escuro p/ máscara soldar N11 108*51mm,5.00
76740,16881,Extintor Pó-Químico ABC,1.00
76740,14238,Colete Refletor S/M,8.00
76740,14239,Colete Refletor L/XL,8.00
76740,29024,Picadeira de Soldador,4.00
76740,27703,Marcador a Óleo,4.00
76740,14286,Fato Tyvek Branco Cat. 3 - XL,20.00
76740,14435,Extintor Pó-Químico ABC,1.00
76740,108620,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
76740,92440,Caixa de Ferramenta Mecânico Completa,1.00
76740,15861,Vidro transparente p/ máscara soldar 108*51,10.00
76740,31082,Extintor Pó-Químico ABC,1.00
76740,117871,Alcaiata Macho M16 (Olhal de Suspensão),1.00
76740,97671,Retificadora de cabeça plana diam. 125 mm,1.00
76740,17268,Aloquete/Cadeado metálico 40mm,1.00
76740,92976,Antiqueda retrátil com amortecedor,1.00
76740,133719,Alcaiata Macho M10 (Olhal de Suspensão),1.00
76740,103094,Extensão tripla 220v,1.00
76740,19533,Fita sinalizadora vermelho/ branco 200MT,2.00
76740,105669,Extensão Tripla 220V,1.00
76740,134445,Alcaiata Macho M20 (Olhal de Suspensão),1.00
76740,118431,Extensão Tripla 230V,1.00
76740,23248,Jogo Chaves Sextavada Longas Umbrako 1.5 a 10 mm,2.00
76740,121568,Alcaiata Fêmea M12 (Olhal de Suspensão),1.00
76740,134670,Alcaiata Macho M12 (Olhal de Suspensão),1.00
76740,121580,Alcaiata Fêmea M12 (Olhal de Suspensão),1.00
76740,103404,Extensão Tripla 220V,1.00
76740,128810,Alcaiata Fêmea M16 (Olhal de Suspensão),1.00
76740,134850,Caixa de Ferramenta Mecânico,1.00
76740,131562,Bomba Hidráulica,1.00
76740,117867,Alcaiata Macho M16 (Olhal de Suspensão),1.00
76740,134450,Alcaiata Fêmea M20 (Olhal de Suspensão),1.00
76740,135024,Alcaiata Macho M10 (Olhal de Suspensão),1.00
76740,133403,Alcaiata Fêmea M10 (Olhal de Suspensão),1.00
76740,117918,Alcaiata macho M12 (Olhal de Suspensão),1.00
76740,134451,Alcaiata Fêmea M20 (Olhal de Suspensão),1.00
76740,128310,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
76740,128811,Alcaiata Fêmea M16 (Olhal de Suspensão),1.00
76740,133402,Alcaiata Fêmea M10 (Olhal de Suspensão),1.00
76740,134449,Alcaiata Macho M20 (Olhal de Suspensão),1.00
76738,18716,Bota PVC Biq. e Palm. Aço Tam. 40,4.00
76738,18717,Bota PVC Biq. e Palm. Aço Tam. 41,2.00
76738,19021,Bota PVC Biq. e Palm. Aço Tam. 42,2.00
76738,19022,Bota PVC Biq. e Palm. Aço Tam. 43,2.00
76584,5230,Manómetro de Árgon / CO2 (Protar - Azoto),7.00
76584,6164,Retificadora diam. 125 mm,1.00
76584,4508,Retificadora diam. 180 mm,1.00
76584,2902,Retificadora diam. 180 mm,1.00
76584,5233,Debitómetro / Fluxómetro de coluna de esfera,4.00
76584,8195,Luvas pele (mecânico) Tam. 10,48.00
76584,9003,Bancada (grande),1.00
76584,3262,Retificadora diam. 180 mm,1.00
76584,5677,Retificadora diam. 180 mm,1.00
76584,11225,Mascara de soldar Baby Fibra,5.00
76584,12788,Retificadora diam. 230 mm,1.00
76584,4509,Retificadora diam. 180 mm,1.00
76584,8193,Auricular (tampão descartável) SNR 30dB,100.00
76584,13693,Acrílico de Viseira,20.00
76584,14279,Filtro de Partículas P2 R 2128,20.00
76584,5868,Caixa de Ferramenta Mecânico,1.00
76584,8209,Máscara Filtrante FFP3 com válvula,60.00
76584,14284,Fato Tyvek Cinza Cat. 1 - XXL,15.00
76584,14289,Luva de Soldar TIG,24.00
76584,8191,Óculos de proteção,60.00
76584,12257,Caixa de Ferramenta Mecânico,1.00
76584,22870,Sacos do Lixo Grandes,10.00
76584,15552,Disco Lamelas Ø 125 G60,40.00
76584,8194,Luvas pele (mecânico) Tam. 9,48.00
76584,23613,Disco Ø 180 * 1.6mm,200.00
76584,23618,Disco Ø 180 * 6mm,100.00
76584,18967,Caixa de Ferramenta Mecânico,1.00
76584,13692,Suporte de viseira para capacete,10.00
76584,23619,Disco Ø 230 * 1.8(1.9)mm,200.00
76584,23769,Copos água (Manga de 100 Copos),6.00
76584,19404,Trapos de Limpeza,25.00
76584,14283,Fato Tyvek Cinza Cat. 1 - XL,15.00
76584,23818,"Vareta TIG Aço Carbono ER 70S-6 2,4mm",10.00
76584,25315,Cerâmica Reforçada (Porcelana) 53N60 (Nº6) (Pequena),20.00
76584,19533,Fita sinalizadora vermelho/ branco 200MT,4.00
76584,15315,Bancada com torno,1.00
76584,25316,Cerâmica Reforçada (Porcelana) 53N61 (Nº7) (Pequena),10.00
76584,25321,Isolador Gás-Lens 54N01 (Vedante),15.00
76584,23096,"Capuz de soldador (cógula, coifa, gorro)",10.00
76584,17268,Aloquete/Cadeado metálico 40mm,1.00
76584,25325,Carrapeta TIG Media WP 17/18/26 57Y03,5.00
76584,26703,Carrapeta TIG Pequena WP 17/18/26 57Y04,5.00
76584,23768,Garrafão água 18.9L,10.00
76584,27252,Catrabucha Inox Reb. 125 Entrançada Plana,15.00
76584,26701,"Pinça Gás-Lens 2,4MM 13N23(pequena)",20.00
76584,30877,Disco Ø 125 * 6mm Premium,100.00
76584,23816,Vareta TIG Inox ER316L 2.4mm,5.00
76584,27403,Difusor Gás-Lens TIG 2.4mm 45V26,20.00
76584,27247,Catrabucha Carb. Reb. 125 Entrançada Plana,14.00
76584,30890,Disco Ø 230 * 6mm Premium,30.00
76584,24484,Elétrodo Tungsténio 2.4mm,70.00
76584,30873,Disco Ø 125 * 1mm Premium,500.00
76584,27253,Catrabucha Inox Reb. 125 Entrançada Taça,14.00
76584,34497,Difusor Gás-Lens TIG 2.4mm 45V44 (pequeno),4.00
76584,25307,"Pinça Gás-Lens 2,4MM 10N24",40.00
76584,34472,Mascara de Soldar Cabedal,2.00
76584,28600,Vareta TIG Inox ER308L 2.4mm,5.00
76584,39230,Alicate de Massa Completo,7.00
76584,25320,Isolador frontal 18CG (Vedante),10.00
76584,34495,Carrapeta TIG WP9,5.00
76584,30312,Vareta TIG Aço Carbono ER 70S-A1 (ER 80S G) 2.4mm,10.00
76584,102866,Bancada com torno,1.00
76584,27248,Catrabucha Carb. Reb. 125 Entrançada Taça,15.00
76584,39231,Alicate de Soldar completo,7.00
76584,31784,Aparelho de soldar TIG,1.00
76584,106660,Retificadora diam. 125 mm,1.00
76584,34107,Bancada com torno,1.00
76584,99374,Caixa de Ferramenta Mecânico,1.00
76584,35660,Cerâmica Reforçada (Porcelana) 54N14 (Nº8),40.00
76584,118446,Retificadora diam. 230 mm,1.00
76584,35630,Cerâmica Reforçada (Porcelana) 54N16 (Nº6),10.00
76584,104984,Retificadora diam. 125 mm,1.00
76584,77123,Caixa de Ferramenta Mecânico,1.00
76584,131780,Retificadora diam. 125 mm,1.00
76584,35659,Cerâmica Reforçada (Porcelana) 54N15 (Nº7),40.00
76584,105546,Kit de filme de purga de solda,1.00
76584,81786,Retificadora diam. 125 mm,1.00
76584,134473,Tocha TIG (Kemppi),1.00
76584,37391,Retificadora diam. 125 mm,1.00
76584,106211,Retificadora diam. 125 mm,1.00
76584,116505,Retificadora diam. 230 mm,1.00
76584,134476,Tocha TIG (Kemppi),1.00
76584,54768,Caixa de Ferramenta Mecânico,1.00
76584,120835,Retificadora diam. 125 mm,1.00
76584,120833,Retificadora diam. 125 mm,1.00
76584,134743,Extensão Tripla 230V,1.00
76584,77490,Retificadora diam. 125 mm,1.00
76584,127190,Fresa Rotativa Cónica em Bico,10.00
76584,134364,Retificadora diam. 125 mm,1.00
76584,134775,Tocha TIG (Kemppi),1.00
76584,88303,Retificadora diam. 230 mm,1.00
76584,134366,Retificadora diam. 125 mm,1.00
76584,134467,Aparelho de Soldar TIG,1.00
76584,134791,Extensão Tripla 230V,1.00
76584,90629,Retificadora diam. 230 mm,1.00
76584,134475,Tocha TIG (Kemppi),1.00
76584,134474,Tocha TIG (Kemppi),1.00
76584,134794,Extensão Tripla 230V,1.00
76584,95169,Mangueira Argon Encaixe M/F,12.00
76584,134771,Aparelho de soldar TIG,1.00
76584,134776,Tocha TIG (Kemppi),1.00
76584,134797,Extensão Tripla 230V,1.00
76584,100975,Extensão Tripla 220V,1.00
76584,134774,Tocha TIG (Kemppi),1.00
76584,134795,Extensão Tripla 230V,1.00
76584,134820,Extensão Tripla 230V,1.00
76584,102234,Proteção das mãos aluminizada contra calor (altas temperaturas),10.00
76584,134793,Extensão Tripla 230V,1.00
76584,134798,Extensão Tripla 230V,1.00
76584,134826,Extensão Tripla 230V,1.00
76584,102382,Retificadora diam. 180 mm,1.00
76584,134806,Tocha TIG (ESAB),1.00
76584,134814,Extensão Tripla 230V,1.00
76584,134932,Máquina de chanfrar a bateria (cantos e arestas),1.00
76584,127191,Fresa Rotativa Cilíndrica,10.00
76584,134816,Extensão Tripla 230V,1.00
76584,134821,Extensão Tripla 230V,1.00
76584,134819,Extensão Tripla 230V,1.00
76584,129134,Fita LED,1.00
76584,134829,Extensão Tripla 230V,1.00
76584,134824,Extensão Tripla 230V,1.00
76584,132203,Vareta TIG Inox ER309L 2.4mm,5.00
76584,134827,Extensão Tripla 230V,1.00
76584,134770,Aparelho de soldar TIG,1.00
76584,134830,Extensão Tripla 230V,1.00
76584,134796,Extensão Tripla 230V,1.00
76584,134799,Extensão Tripla 230V,1.00
76584,134818,Extensão Tripla 230V,1.00
76584,134825,Extensão Tripla 230V,1.00
76584,134828,Extensão Tripla 230V,1.00
76584,134831,Extensão Tripla 230V,1.00
76524,5180,Chave de Boca-Luneta 46,1.00
76524,2613,Diferencial de 1 Ton,1.00
76524,3074,Retificadora diam. 230 mm,1.00
76524,8195,Luvas pele (mecânico) Tam. 10,18.00
76524,5276,Tabuleiro,2.00
76524,3269,Cilindro Hidráulico 5 Ton,1.00
76524,8193,Auricular (tampão descartável) SNR 30dB,6.00
76524,11225,Mascara de soldar Baby Fibra,2.00
76524,5363,"Chave para tubos 36"" (grifos)",1.00
76524,5229,Manómetro de Oxigénio,2.00
76524,13691,Óculos de Oxicorte,1.00
76524,13693,Acrílico de Viseira,6.00
76524,6137,Diferencial de 1 Ton,1.00
76524,5232,Manómetro de Acetileno,2.00
76524,14285,Fato Tyvek Branco Cat. 3 - L,3.00
76524,16190,Vidro escuro p/ máscara soldar N10 108*51mm,4.00
76524,7185,Diferencial de 2 Ton,1.00
76524,5274,Balde,2.00
76524,15310,Luva de Latex,100.00
76524,16794,Bateria de 5.5 Amp,2.00
76524,7310,Alavanca 1500 - 1600mm,1.00
76524,7308,Grampo pequeno - 300mm a 400mm,4.00
76524,15853,Bico corte oxi-acetileno 16/10 G1-A,1.00
76524,16852,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1.00
76524,7991,"Chave de Impacto 3/4"" 46 mm",2.00
76524,8191,Óculos de proteção,10.00
76524,19404,Trapos de Limpeza,5.00
76524,16913,Aloquete/Cadeado metálico 30mm,2.00
76524,8194,Luvas pele (mecânico) Tam. 9,36.00
76524,8204,Casaco Soldar Crute Tam. L,2.00
76524,27350,Caixa de Ferramenta Mecânico,1.00
76524,21366,Malho 5Kg,1.00
76524,10552,"Manilha de 7/8""",1.00
76524,11266,Borrifador,2.00
76524,39230,Alicate de Massa Completo,2.00
76524,21427,Marreta 2Kg,2.00
76524,14286,Fato Tyvek Branco Cat. 3 - XL,3.00
76524,13692,Suporte de viseira para capacete,7.00
76524,73978,Mangueira de Oxicorte,1.00
76524,22841,Escova de Aço,2.00
76524,15854,Bico corte oxi-acetileno 20/10 G1-A,1.00
76524,13744,Luva de Soldar em crute Tam. 9/10,3.00
76524,91297,Cilindro Hidráulico 20 Ton,1.00
76524,22889,Alicate Freios Int. Pontas Direitas 175 mm,1.00
76524,16191,Vidro escuro p/ máscara soldar N11 108*51mm,4.00
76524,14618,"Chave Ajustável 24"" (francesa / inglesa)",1.00
76524,102814,Mangueira de Oxicorte,1.00
76524,26960,Spray Penetrante e Desbloq.(Antiferrugem),2.00
76524,17268,Aloquete/Cadeado metálico 40mm,1.00
76524,15344,Luvas pele (mecânico) Tam. 8,12.00
76524,105667,Extensão Tripla 220V,1.00
76524,36207,Caixa de Ferramenta Mecânico,1.00
76524,19112,Acrílico de Viseira (escuro),1.00
76524,15861,Vidro transparente p/ máscara soldar 108*51,10.00
76524,107749,Arnês de Segurança,1.00
76524,102702,Maçarico de corte (Lança de corte),1.00
76524,22849,Espátula/Betumadeira Pequena/Média/Grandes,2.00
76524,22304,Cadeado de consignação,6.00
76524,107807,"Chave de Impacto 3/4"" 50 mm",2.00
76524,102872,"Aparafusadora de Impacto a bateria 3/4""",1.00
76524,23501,Alicate Freios Ext. Pontas Direitas 175 mm,1.00
76524,22847,Vassoura Piaçaba Pequena,2.00
76524,121148,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
76524,103525,Aparelho de soldar,1.00
76524,24192,Maçarico de corte (Lança de corte),1.00
76524,29241,Extensão Tripla 220V,1.00
76524,126723,Cinta Plana 2 Ton 2 Metros,1.00
76524,107808,"Chave de Impacto 3/4"" 55 mm",2.00
76524,34862,Lança dar calor,1.00
76524,30218,"Jogo bits sextavado 1/2"" ( 4mm - 19mm)",1.00
76524,126948,Cinta Plana 2 Ton 2 Metros,1.00
76524,108695,Projetor LED,1.00
76524,50713,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
76524,36089,"Conjunto de chaves pancada luneta - 24, 27, 30, 32, 36, 41, 46",1.00
76524,131177,Cinta Plana 3 Ton 3 Metros,1.00
76524,116519,"Aparafusadora de impacto a bateria 1/2""",1.00
76524,78056,Chicote CEE - Schuko Triplo,1.00
76524,39231,Alicate de Soldar completo,2.00
76524,131479,"Manilha de 3/4""",1.00
76524,118598,Bancada com Torno,1.00
76524,102312,Aparelho de soldar,1.00
76524,88307,Retificadora diam. 125 mm,1.00
76524,132877,Cinta Plana 3 Ton 3 Metros,1.00
76524,121175,Extensão Tripla 230V,1.00
76524,102360,"Jogo Chaves Impacto Curtas 3/4""",1.00
76524,91980,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1.00
76524,133266,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,124198,Cinta Plana 2 Ton 2 Metros,1.00
76524,104930,Retificadora diam. 125 mm,1.00
76524,103474,Extensão Tripla 220V,1.00
76524,133295,"Chave Dinamométrica 60 - 340 Nm 1/2""",1.00
76524,126573,Arnês de Segurança,1.00
76524,116138,Saca Rolamentos Hidraúlico,1.00
76524,104268,Caixa de Ferramenta Mecânico,1.00
76524,134169,"Cinta Plana 2 Ton 1,5 Metros",1.00
76524,126595,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,118856,Arnês de Segurança,1.00
76524,104846,Projetor Led,1.00
76524,134416,"Manilha de 7/8""",1.00
76524,126660,Mangueira de Oxicorte,1.00
76524,119631,Cinta Plana 2 Ton 2 Metros,1.00
76524,119897,Cinta Plana 1 Ton 1 Metro,1.00
76524,134419,"Manilha de 3/4""",1.00
76524,129120,Cinta Plana 3 Ton 2 Metros,1.00
76524,120016,Cinta Plana 1 Ton 1 Metro,1.00
76524,120745,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
76524,122436,Cinta Plana 3 Ton 3 Metros,1.00
76524,129252,Cinta Plana 1 Ton 1 Metro,1.00
76524,126661,Mangueira de Oxicorte,1.00
76524,121776,"Manilha de 7/8""",1.00
76524,129247,Cinta Plana 1 Ton 1 Metro,1.00
76524,129856,Puxa 1.5 Ton (Diferencial Manual Alavanca / Camelão),1.00
76524,129324,Mangueira de Oxicorte,1.00
76524,124392,Mangueira de Oxicorte,1.00
76524,130876,Chicote CEE - Schuko Triplo,1.00
76524,131401,Projetor LED a Bateria,1.00
76524,131027,"Manilha de 3/4""",1.00
76524,125523,Maçarico de corte (Lança de corte),1.00
76524,131030,"Manilha de 3/4""",1.00
76524,131816,Arnês de Segurança,1.00
76524,131175,Cinta Plana 3 Ton 3 Metros,1.00
76524,126709,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
76524,131776,Baú de Arrumação,1.00
76524,133255,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,131994,Extensão Tripla 230V,1.00
76524,129121,Cinta Plana 3 Ton 2 Metros,1.00
76524,133167,Extensão Tripla 230V,1.00
76524,133268,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,133260,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,131812,Arnês de Segurança,1.00
76524,133273,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
76524,133805,"Manilha de 5/8""",1.00
76524,134137,"Cinta Plana 1 Ton 1,5 Metros",1.00
76524,132242,Projetor LED a Bateria,1.00
76524,134844,"Jogo Chaves Impacto Curtas 3/4""",1.00
76524,134014,"Manilha de 5/8""",1.00
76524,134013,"Manilha de 5/8""",1.00
76524,134081,Arnês de Segurança,1.00
76524,134170,"Cinta Plana 2 Ton 1,5 Metros",1.00
76524,134126,"Cinta Plana 1 Ton 1,5 Metros",1.00
76524,134129,"Cinta Plana 1 Ton 1,5 Metros",1.00
76524,134136,"Cinta Plana 1 Ton 1,5 Metros",1.00
76524,134155,Baú de Arrumação,1.00
76524,134168,"Cinta Plana 2 Ton 1,5 Metros",1.00
76524,134171,"Cinta Plana 2 Ton 1,5 Metros",1.00
76524,134415,"Manilha de 7/8""",1.00
76430,26961,Liquido Revelador (Branco),3.00
76430,115966,Líquido de Limpeza (Solvente),3.00
76430,27247,Catrabucha Carb. Reb. 125 Entrançada Plana,1.00
76430,26962,Liquido Penetrante (Vermelho),3.00
76430,27248,Catrabucha Carb. Reb. 125 Entrançada Taça,1.00
75876,30877,Disco Ø 125 * 6mm Premium,100.00
75644,107903,Baú de arrumação,1.00
75644,119506,Baú de Arrumação,1.00
75037,15103,"Elétrodo E7018 3,2 mm",10.20
75031,12512,Chicote 32 Amp. 5 Pinos - 16 Amp. 4 Pinos,1.00
75031,36823,Barraca soldador,1.00
75031,103921,Pimenteiro (Quadro Elétrico),1.00
75031,23818,"Vareta TIG Aço Carbono ER 70S-6 2,4mm",5.00
75031,109835,Tocha TIG (ESAB),1.00
75031,26710,Vareta TIG Aço Carbono ER 70S-6 3.2mm,5.00
75031,101897,Extensão 32 Amp. 5 Pinos,1.00
75031,102183,Extensão 16 Amp. 5 Pinos,1.00
75031,106769,Tocha TIG Refrigerada (ESAB),1.00
74453,132417,"Aparafusadora de Impacto a Bateria 1""",1.00
74363,110496,Escadote Móvel 7 Degraus,1.00
74363,132151,Berbequim Ferro,1.00
74271,22810,"Chave de Impacto longa 1/2"" 19 mm",1.00
74271,22851,"Chave de Impacto longa 1/2"" 24 mm",1.00
74271,22666,"Chave de Impacto 1/2"" 19 mm",1.00
74271,22664,"Chave de Impacto 1/2"" 17 mm",1.00
74271,22802,"Chave de Impacto longa 1/2"" 13 mm",1.00
74175,23120,"Redução Impacto 3/4 ""- 1/2""",2.00
74095,131979,Cinta Redonda 10 Ton 5 Metros,1.00
74095,131980,Cinta Redonda 10 Ton 5 Metros,1.00
74073,131895,Quadro Elétrico 24V para projetor Wurth alterado,1.00
74073,131897,Quadro Elétrico 24V para projetor Wurth alterado,1.00
74073,131896,Quadro Elétrico 24V para projetor Wurth alterado,1.00
74073,13842,Projetor LED 24V,1.00
74073,131898,Quadro Elétrico 24V para projetor Wurth alterado,1.00
74073,20593,Projetor LED 24V,1.00
74073,131899,Quadro Elétrico 24V para projetor Wurth alterado,1.00
74073,38694,Projetor LED 24V,1.00
74073,127292,Projetor LED 24V,1.00
74073,131894,Projetor Led 24V,1.00
73692,75617,Carro duplo de transporte de gás,1.00
73692,5229,Manómetro de Oxigénio,3.00
73692,105214,Mangueira de Oxicorte,1.00
73692,5232,Manómetro de Acetileno,3.00
73692,102983,Mangueira de Oxicorte,1.00
73692,52115,Carro duplo de transporte de gás,1.00
73692,103218,Maçarico de corte (Lança de corte),1.00
73692,91115,Mangueira de Oxicorte,1.00
73692,105112,Carro duplo de transporte de gás,1.00
73692,121445,Mangueira de Oxicorte,1.00
73692,121409,Maçarico de corte (Lança de corte),1.00
73692,131033,Maçarico de corte (Lança de corte),1.00
73665,89379,Extensão 16 Amp. 5 Pinos,1.00
73665,99050,Retificadora diam. 125 mm,1.00
73665,103640,Chicote 16 Amp. 5 Pinos - 32 Amp. 5 Pinos,1.00
73604,24046,Fato Ignifugo M 210Gr,2.00
73604,24048,Fato Ignifugo L 210Gr,3.00
73604,24049,Fato Ignifugo XL 210Gr,1.00
73585,83058,Bomba Hidráulica 700 bar,1.00
73585,4691,Chave Hidráulica de Torque 4500 Nm,1.00
73585,7973,"Chave de Impacto 1"" 46 mm",1.00
73585,113483,"Extensor 100mm 1""",1.00
73585,7976,"Chave de Impacto 1"" 36 mm",1.00
73585,11403,"Cardan de impacto 1""",1.00
73585,127883,Cilindro Hidráulico Compacto 30 Ton,1.00
73585,122460,Bomba Hidráulica,1.00
73585,128394,Cilindro Hidráulico Compacto 22T,1.00
73585,26563,Fita de Papel (Larga - 50mm),12.00
73585,128392,Cilindro Hidráulico Compacto 22T,1.00
73585,102295,Bomba Hidráulica 700 bar,1.00
73585,119103,Bomba Hidráulica,1.00
73585,128393,Cilindro Hidráulico Compacto 22T,1.00
73584,108301,Máquina de chanfrar,1.00
73540,2241,Reboque AV39950,1.00
73122,19407,Fita Métrica 3 Metros,2.00
73122,22404,Chave de Bocas 14-15,1.00
73122,5366,"Chave para tubos 18"" (grifos)",1.00
73122,23801,Compasso de pernas Int 200 mm,1.00
73122,24201,Lima Meia Cana Murça com cabo,1.00
73122,22896,"Chave de Fenda p/ Parafusos 6,5x150(Média)",1.00
73122,22403,Chave de Bocas 12-13,2.00
72823,2518,Retificadora diam. 230 mm,1.00
72823,2976,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
72823,5229,Manómetro de Oxigénio,1.00
72823,7310,Alavanca 1500 - 1600mm,3.00
72823,3373,Extensão Tripla 220V,1.00
72823,3166,"Diferencial de 0,5 Ton",1.00
72823,7411,Diferencial de 0.5 Ton,1.00
72823,9003,Bancada (grande),1.00
72823,5233,Debitómetro / Fluxómetro de coluna de esfera,3.00
72823,5232,Manómetro de Acetileno,1.00
72823,8195,Luvas pele (mecânico) Tam. 10,24.00
72823,14279,Filtro de Partículas P2 R 2128,20.00
72823,7078,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
72823,6903,Mangueira de Ar,1.00
72823,11225,Mascara de soldar Baby Fibra,11.00
72823,14752,Chicote 63 Amp. 4 Pinos - 32 Amp. 4 Pinos,1.00
72823,8668,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
72823,8191,Óculos de proteção,10.00
72823,12658,Mangueira de Ar,1.00
72823,15854,Bico corte oxi-acetileno 20/10 G1-A,4.00
72823,9189,Aparelho de soldar,1.00
72823,8194,Luvas pele (mecânico) Tam. 9,12.00
72823,13693,Acrílico de Viseira,6.00
72823,16191,Vidro escuro p/ máscara soldar N11 108*51mm,5.00
72823,15098,"Elétrodo E7018 2,5 mm",15.30
72823,8410,Mangueira de Ar,1.00
72823,13744,Luva de Soldar em crute Tam. 9/10,8.00
72823,17268,Aloquete/Cadeado metálico 40mm,4.00
72823,15853,Bico corte oxi-acetileno 16/10 G1-A,4.00
72823,10318,Aparelho de Soldar,1.00
72823,16794,Bateria de 5.5 Amp,2.00
72823,19112,Acrílico de Viseira (escuro),6.00
72823,21675,Bancada com torno,1.00
72823,11819,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
72823,17125,Tocha de plasma,1.00
72823,19440,"Bico contacto M8*1,2mm MIG",5.00
72823,23619,Disco Ø 230 * 1.8(1.9)mm,150.00
72823,13692,Suporte de viseira para capacete,10.00
