ID,NAME,SUBFAMILYID
2984,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
2985,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
2986,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
2987,Retificadora diam. 125 mm,863
2988,Retificadora diam. 125 mm,863
2989,Retificadora diam. 125 mm,863
2994,Mangueira de Oxicorte,770
2995,Extensão de Alicate,965
2996,Extensão de Alicate,965
2997,Extensão de Alicate,965
2998,Extensão de Alicate,965
2999,Extensão de Alicate,965
3000,Extensão de Alicate,965
3002,Extensão de Alicate,965
3003,Extensão de Alicate,965
3004,Extensão de Alicate,965
3005,Extensão de Alicate,965
3006,Extensão de Alicate,965
3007,Extensão de Alicate,965
3008,Extensão de Alicate,965
3009,Extensão de Alicate,965
3010,Retificadora diam. 125 mm,863
3011,Retificadora diam. 125 mm,863
3012,"Diferencial de 0,5 Ton",947
3013,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3014,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3016,Retificadora diam. 125 mm,863
3017,Retificadora diam. 230 mm,866
3018,Diferencial de 1 Ton,948
3020,"Diferencial de 1,5 Ton",949
3021,Diferencial de 1 Ton,948
3022,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3023,Retificadora diam. 125 mm,863
3024,Retificadora diam. 125 mm (sistema homem morto),863
3025,Retificadora diam. 125 mm,863
3026,Retificadora diam. 125 mm,863
3027,Retificadora diam. 125 mm,863
3028,Retificadora diam. 125 mm,863
3032,Retificadora diam. 125 mm,863
3033,Retificadora diam. 125 mm - Perdido CT12,863
3034,Retificadora diam. 125 mm,863
3035,Extensão Tripla 220V,660
3036,Aparelho de soldar TIG,904
3037,Aparelho de soldar,527
3039,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
3040,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
3041,Chicote CEE - Schuko Simples,956
3042,Chicote CEE - Schuko Triplo,956
3043,Diferencial de 2 Ton,950
3044,Extensão 16 Amp. 4 Pinos,656
3046,Extensão 16 Amp. 4 Pinos,656
3047,Extensão Tripla 220V,660
3048,Extensão Tripla 220V,660
3050,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3051,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3053,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão) - Perdido CT27 Caima",946
3054,Retificadora diam. 180 mm,864
3055,Extensão 32 Amp. 4 pinos,657
3056,Extensão 32 Amp. 4 pinos,657
3057,Extensão Tripla 220V,660
3058,Extensão Tripla 220V,660
3059,Extensão Tripla 220V,660
3060,Extensão Tripla 220V,660
3061,Extensão Tripla 220V,660
3062,Extensão Tripla 220V,660
3063,Extensão Tripla 220V,660
3064,Extensão Tripla 220V,660
3065,Extensão Tripla 220V,660
3066,Extensão Tripla 220V,660
3067,Extensão Tripla 220V,660
3068,Extensão Tripla 220V,660
3069,Extensão CEE - Schuko Simples,584
3070,Aparelho de soldar TIG,904
3071,Extensão Tripla 220V,660
3072,Extensão Tripla 220V,660
3073,Retificadora diam. 230 mm,866
3074,Retificadora diam. 230 mm,866
3075,Retificadora diam. 230 mm,866
3076,Aparelho de soldar TIG,904
3077,Extensão Tripla 220V,660
3078,Retificadora diam. 230 mm,866
3080,Retificadora diam. 230 mm,866
3081,Retificadora diam. 180 mm,864
3082,Retificadora diam. 180 mm,864
3083,Retificadora diam. 180 mm,864
3084,Retificadora diam. 180 mm,864
3085,Retificadora diam. 180 mm,864
3086,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3087,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3088,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3089,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3090,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3091,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3092,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3093,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3094,"Diferencial de 0,5 Ton",947
3095,"Diferencial de 0,5 Ton",947
3096,"Diferencial de 0,5 Ton",947
3097,"Diferencial de 0,5 Ton",947
3098,Diferencial de 1 Ton,948
3099,Diferencial de 1 Ton,948
3100,"Diferencial de 3 Ton	",951
3101,"Diferencial de 3 Ton	",951
3102,Extensão Tripla 220V,660
3103,Extensão Tripla 220V,660
3104,Extensão Tripla 220V,660
3105,Extensão Tripla 220V,660
3106,Extensão Tripla 220V - Perdido em Cimpor Souselas,660
3107,Extensão Tripla 220V,660
3108,Extensão Tripla 220V,660
3109,Extensão Tripla 220V,660
3110,Extensão Tripla 220V,660
3111,Extensão Tripla 220V,660
3112,Mangueira de Oxicorte,770
3113,Mangueira de Oxicorte,770
3114,Mangueira de Oxicorte,770
3115,Aparelho de soldar,527
3116,Chicote CEE - Schuko Triplo,956
3119,Chicote 63 Amp. 4 Pinos - 32 Amp. 4 Pinos,959
3120,Chicote 63 Amp. 5 Pinos - 32 Amp. 5 Pinos,959
3121,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3122,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
3123,Extensão 16 Amp. 4 Pinos,656
3124,Extensão 16 Amp. 4 Pinos- Perdido CT26 19/04/20223,656
3125,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3126,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3127,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3128,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3129,Retificadora diam. 180 mm,864
3130,Retificadora diam. 230 mm,866
3131,Tirfor 3200 Kg (guincho manual de cabo passante),908
3132,Aparelho de soldar,527
3133,Chicote CEE - Schuko Triplo,956
3134,"Aparafusadora de Impacto a bateria 3/4""",940
3135,Projetor LED com bateria,830
3136,Mangueira de Oxicorte,770
3137,Mangueira de Oxicorte,770
3138,Mangueira de Oxicorte,770
3139,Mangueira de Oxicorte,770
3140,Mangueira de Oxicorte,770
3141,Mangueira de Oxicorte,770
3142,Mangueira de Oxicorte,770
3143,Mangueira de Oxicorte,770
3145,Retificadora diam. 180 mm,864
3147,Extensão Simples 220V,660
3148,"Diferencial de 0,5 Ton",947
3149,"Diferencial de 0,5 Ton",947
3150,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3153,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3154,Rebolo (retificadora direta),843
3156,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3157,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3158,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3159,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),944
3160,"Diferencial de 0,5 Ton",947
3162,"Diferencial de 0,5 Ton",947
3163,"Diferencial de 0,5 Ton",947
3164,"Diferencial de 0,5 Ton",947
3166,"Diferencial de 0,5 Ton",947
3167,"Diferencial de 0,5 Ton",947
3168,"Diferencial de 0,5 Ton",947
3169,Aparelho de soldar TIG,904
3170,Aparelho de soldar TIG,904
3171,Retificadora diam. 125 mm,863
3172,Aparelho de soldar TIG,904
3173,Aparelho de soldar TIG,904
3174,Aparelho de soldar TIG,904
3176,Aparelho de soldar TIG,904
3177,Aparelho de soldar TIG,904
3178,Extensão 16 Amp. 4 Pinos,656
3179,Extensão 16 Amp. 4 Pinos,656
3180,Extensão 16 Amp. 4 Pinos,656
3181,Extensão 32 Amp. 4 pinos,657
3182,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,959
3183,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,959
3184,Chicote 63 Amp. 4 Pinos - 32 Amp. 4 Pinos,959
3185,Chicote 63 Amp. 4 Pinos - 32 Amp. 4 Pinos,959
3186,Diferencial de 1 Ton,948
3187,Diferencial de 1 Ton,948
3188,Diferencial de 1 Ton,948
3189,Diferencial de 1 Ton,948
3190,Diferencial de 1 Ton,948
3191,Diferencial de 1 Ton,948
3192,Diferencial de 1 Ton,948
3193,Diferencial de 1 Ton,948
3194,Diferencial de 3 Ton,951
3195,Diferencial de 3 Ton,951
3196,Retificadora diam. 180 mm,864
3197,Retificadora diam. 125 mm,863
3198,Retificadora diam. 125 mm,863
3199,Retificadora diam. 125 mm,863
3200,Retificadora diam. 125 mm,863
3201,Retificadora diam. 125 mm,863
3203,Extensão Tripla 220V,660
3204,Extensão Tripla 220V,660
3205,Extensão Tripla 220V,660
3207,Extensão Tripla 220V,660
3209,Extensão Tripla 220V,660
3210,Extensão Tripla 220V,660
3211,Extensão Tripla 220V,660
3213,Extensão Tripla 220V,660
3214,Extensão Tripla 220V,660
3215,Extensão Tripla 220V,660
3217,Extensão 32 Amp. 4 Pinos - Perdida na obra 19.0135,657
3218,Cilindro Hidráulico furado,689
3219,Bomba Hidráulica 700 bar,876
3220,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3221,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3222,Cilindro Hidráulico furado,689
3223,Cilindro Hidráulico,591
3224,Cilindro Hidráulico,591
3225,Cilindro Hidráulico,591
3226,Retificadora diam. 125 mm,863
3227,Retificadora diam. 125 mm,863
3228,Retificadora diam. 125 mm,863
3229,Aparelho de soldar,527
3230,Aparelho de soldar,527
3231,"Aparafusadora de impacto 1/2""",940
3232,"Aparafusadora de impacto 1/2""",940
3233,"Aparafusadora de impacto a bateria 1/2""",940
3234,Bomba Hidráulica SKF 150 MPa,876
3235,Aparelho de soldar,527
3236,Aparelho de soldar,527
3237,Retificadora diam. 125 mm,863
3238,Retificadora diam. 125 mm,863
3239,Retificadora diam. 230 mm,866
3240,Retificadora diam. 125 mm,863
3241,Aparelho de soldar semi-automático,762
3242,Retificadora diam. 125 mm,863
3243,Retificadora diam. 125 mm,863
3244,Retificadora diam. 230 mm,866
3245,Retificadora diam. 180 mm,864
3246,Retificadora diam. 125 mm - Falta CT22,863
3247,Retificadora diam. 125 mm,863
3248,Retificadora diam. 125 mm,863
3249,Aparelho de soldar TIG,904
3250,Retificadora diam. 230 mm,866
3251,Cilindro Hidráulico,591
3252,Retificadora a bateria diam. 125 mm,863
3253,Retificadora diam. 125 mm,863
3254,Retificadora diam. 125 mm,863
3255,Retificadora diam. 125 mm,863
3256,Retificadora diam. 125 mm (sistema homem morto),863
3257,Retificadora diam. 125 mm,863
3258,Retificadora diam. 125 mm,863
3259,Retificadora diam. 230 mm,866
3260,Retificadora diam. 230 mm,866
3261,Retificadora diam. 230 mm,866
3262,Retificadora diam. 180 mm,864
3263,Rebolo (Retificadora direta),843
3264,Rebolo (retificadora direta),843
3266,Chicote CEE - Schuko Triplo,956
3267,Extensão 32 Amp. 4 Pinos,657
3268,Extensão 32 Amp. 4 Pinos,657
3269,Cilindro Hidráulico 5 Ton,591
3270,Extensão Tripla 220V,660
3271,Extensão Tripla 220V - perdida no reboque AV39950,660
3272,Extensão Tripla 220V,660
3273,Extensão Tripla 220V - Perdido CT12,660
3274,Máquina de corte a plasma,810
3276,Rebolo (retificadora direta),843
3278,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
3279,Rebolo (Retificadora direta),843
3280,Extensão Simples 220V,660
3281,Bomba Hidráulica 700 bar,876
3282,Diferencial de 1 Ton,948
3283,Diferencial de 1 Ton,948
3284,Diferencial de 1 Ton,948
3285,Cilindro Hidráulico de garrafa,691
3286,Cilindro Hidráulico de garrafa,691
3287,Cilindro Hidráulico furados,689
3288,Tico-Tico (serra de recortes),915
3289,Diferencial de 1 Ton,948
3290,Cilindro Hidráulico de garrafa 10 Ton,691
3291,Diferencial de 1 Ton,948
3292,Diferencial de 3 Ton,951
3293,Cilindro Hidráulico de Garrafa 10 Ton,691
3294,Diferencial de 3 Ton,951
3295,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3296,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3297,Cilindro Hidráulico de Garrafa 10 Ton,691
3298,Cilindro Hidráulico de Garrafa 10 Ton,691
3299,Cilindro Hidráulico de Garrafa 8 Ton,691
3300,Diferencial de 2 Ton,950
3302,Aparelho de soldar TIG,904
3303,Extensão Tripla 220V - Perdido CT12,660
3304,Extensão Simples 220V,660
3305,Cilindro Hidráulico furados,689
3306,Aparelho de soldar,527
3307,Aparelho de soldar,527
3308,Aparelho de soldar,527
3309,Aparelho de soldar,527
3310,"Aparafusadora Pneumática de Impacto 1""",940
3311,Berbequim pedra / ferro,599
3312,Retificadora diam. 230 mm,866
3313,Retificadora diam. 230 mm,866
3314,Retificadora diam. 125 mm,863
3315,Retificadora diam. 125 mm,863
3316,Retificadora diam. 125 mm,863
3317,Retificadora diam. 125 mm,863
3318,Retificadora diam. 125 mm,863
3319,Retificadora diam. 125 mm,863
3320,Retificadora diam. 125 mm,863
3321,Retificadora diam. 125 mm,863
3322,Retificadora diam. 125 mm,863
3323,Retificadora diam. 125 mm,863
3324,Retificadora diam. 125 mm,863
3325,Retificadora diam. 125 mm,863
3326,Berbequim pedra / ferro,599
3327,Berbequim pedra / ferro (perdido na obra),599
3328,Rebolo (Retificadora direta),843
3329,Berbequim de ferro,599
3330,Berbequim de ferro,599
3331,Projetor LED com bateria,830
3332,Berbequim de pedra (SDS MAX),804
3334,Chicote CEE - Schuko Simples,956
3335,Chicote CEE - Schuko Simples,956
3336,Chicote CEE - Schuko Simples,956
3337,Chicote CEE - Schuko Simples,956
3338,Chicote CEE - Schuko Simples,956
3339,Chicote CEE - Schuko Simples,956
3340,Chicote CEE - Schuko Simples,956
3341,Chicote CEE - Schuko Simples,956
3342,Chicote CEE - Schuko Simples,956
3343,Chicote CEE - Schuko Simples,956
3344,Chicote CEE - Schuko Simples,956
3345,Chicote CEE - Schuko Simples,956
3346,Extensão Tripla 220V,660
3347,Extensão Tripla 220V,660
3348,Extensão Tripla 220V,660
3349,Aparelho de Soldar / Arc-air,529
3350,Aparelho de soldar,527
3351,Aparelho de soldar,527
3352,"Diferencial de 0,5 Ton",947
3354,Extensão Tripla 220V,660
3355,Extensão Tripla 220V,660
3356,Extensão Tripla 220V,660
3357,Extensão Tripla 220V,660
3358,Extensão Tripla 220V,660
3361,Chicote CEE - Schuko Triplo,956
3363,Extensão Tripla 220V,660
3364,Extensão Tripla 220V,660
3365,Extensão 32 Amp. 4 Pinos,657
3366,Extensão 32 Amp. 4 Pinos,657
3368,Extensão 32 Amp. 4 Pinos,657
3369,Extensão 32 Amp. 4 Pinos,657
3370,Máquina de Alinhamentos SKF,970
3371,Aparelho de soldar,527
3372,Diferencial de 1 Ton,948
3373,Extensão Tripla 220V,660
3374,Extensão Tripla 220V,660
3375,Extensão Tripla 220V,660
3376,Extensão Tripla 220V,660
3377,Extensão Tripla 220V,660
3378,Extensão Tripla 220V,660
3379,Extensão Tripla 220V,660
3380,Extensão de Alicate,965
3381,Extensão de Alicate,965
3382,Extensão 32 Amp. 4 Pinos,657
3383,Extensão 32 Amp. 4 Pinos,657
3384,Mangueira de Oxicorte,770
3385,Mangueira de Oxicorte,770
3386,Mangueira de Oxicorte,770
3387,Mangueira de Oxicorte,770
3388,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3389,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3390,Retificadora diam. 125 mm,863
3391,Cilindro Hidráulico - Perdido Contentor 29,591
3392,Aparelho de soldar TIG,904
3393,Aparelho de soldar TIG,904
3394,Aparelho de soldar TIG,904
3395,Aparelho de soldar TIG,904
3396,Retificadora diam. 180 mm,864
3397,Retificadora diam. 125 mm,863
3398,Retificadora diam. 125 mm,863
3399,Retificadora diam. 230 mm,866
3400,Retificadora diam. 230 mm - Perdido Contentor 29,866
3401,Mangueira de Oxicorte,770
3402,Mangueira de Oxicorte,770
3403,Extensão Tripla 220V,660
3404,Extensão Tripla 220V,660
3405,Chicote CEE - Schuko Triplo,956
3406,Chicote CEE - Schuko Triplo,956
3407,Extensão 32 Amp. 5 Pinos,657
3408,Extensão 16 Amp. 5 Pinos,657
3409,Extensão 32 Amp. 5 Pinos,657
3410,Retificadora diam. 125 mm,863
3411,Projetor LED com bateria,830
3412,Retificadora diam. 125 mm,863
3413,Retificadora diam. 125 mm,863
3414,Aparelho de soldar,527
3415,Berbequim de base magnética,545
3416,"Aparafusadora de impacto a bateria 1/2""",940
3417,Chicote CEE - Schuko Triplo,956
3418,Extensão Tripla 220V,660
3419,Extensão Tripla 220V,660
3420,Extensão Tripla 220V,660
3421,Extensão Tripla 220V,660
3422,Extensão Tripla 220V,660
3423,Extensão Tripla 220V,660
3424,Extensão Tripla 220V,660
3425,Extensão Tripla 220V,660
3426,Retificadora diam. 125mm,863
3427,Extensão Tripla 220V,660
3428,Extensão Tripla 220V,660
3429,Retificadora diam. 125mm,863
3430,Retificadora diam. 125mm,863
3431,Retificadora diam. 125mm,863
3432,Rebolo (Retificadora direta),843
3433,Rebolo (Retificadora direta),843
3434,Retificadora diam. 125 mm,863
3435,Retificadora diam. 125 mm - Perdido Contentor 12,863
3436,Retificadora diam. 125 mm,863
3437,Retificadora diam. 125 mm,863
3438,Extensão Tripla 220V,660
3439,Extensão Tripla 220V,660
3440,Nível Ótico 26X,788
3441,Retificadora diam. 125 mm,863
3442,Retificadora diam. 125 mm,863
3443,Retificadora diam. 125 mm,863
3444,Retificadora diam. 125 mm,863
3445,Retificadora diam. 125 mm,863
3446,Retificadora diam. 125 mm,863
3447,Retificadora diam. 125 mm,863
3448,Retificadora diam. 125 mm,863
3449,Projetor LED com bateria,830
3450,Projetor LED com bateria,830
3451,Projetor LED com bateria,830
3452,Retificadora a bateria diam. 125 mm,863
3454,Extensão 32 Amp. 4 Pinos,657
3455,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
3456,Chicote 63 Amp. 5 Pinos  - 32 Amp. 4 Pinos,958
3457,Extensão 16 Amp. 4 Pinos,656
3458,Extensão 32 Amp. 4 Pinos,656
3459,Extensão 63 Amp. 4 Pinos,658
3460,Chicote CEE - Schuko Triplo,956
3461,Chicote CEE - Schuko Triplo,956
3462,Extensão 32 Amp. 4 Pinos,657
3464,Retificadora diam. 125 mm,863
3465,Retificadora diam. 125 mm,863
3466,Rebolo (Retificadora direta),843
3467,Retificadora diam. 180 mm,864
3468,Cilindro Hidráulico 30 Ton,591
3469,Chicote CEE - Schuko Triplo,956
3470,Chicote CEE - Schuko Triplo,956
3471,Chicote CEE - Schuko Triplo,956
3472,Chicote CEE - Schuko Triplo,956
3473,Chicote CEE - Schuko Triplo,956
3474,Chicote CEE - Schuko Triplo,956
3475,Chicote CEE - Schuko Triplo,956
3476,Chicote CEE - Schuko Triplo,956
3477,Chicote CEE - Schuko Triplo,956
3478,Chicote CEE - Schuko Triplo,956
3479,Extensão Tripla 220V,660
3484,Extensão CEE - Tripla 220V,660
3485,"Diferencial de 1,5 Ton",949
3487,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3488,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
3491,"Aparafusadora de impacto a bateria 1/2""",940
3492,"Aparafusadora de impacto a bateria 1/2""",940
3493,"Aparafusadora de impacto a bateria 1/2""",940
3494,"Aparafusadora de impacto a bateria 1/2""",940
3495,"Diferencial de 1,5 Ton",949
3496,Diferencial de 1 Ton,948
3497,Diferencial de 1 Ton,948
3498,"Diferencial de 0,5 Ton",947
3499,"Diferencial de 0,5 Ton",947
3500,"Diferencial de 0,5 Ton",947
3501,"Diferencial de 0,5 Ton",947
3502,Tirfor 1600 Kg (guincho manual de cabo passante),908
3503,Tirfor 1600 Kg (guincho manual de cabo passante),908
3504,Berbequim a bateria,538
3505,Berbequim a bateria,538
3506,Aparafusadora a bateria,526
3507,Aparafusadora a bateria,526
3508,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3512,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3514,Retificadora diam. 230 mm,866
3515,Extensão Tripla 220V,660
3516,Extensão Tripla 220V,660
3517,Extensão Tripla 220V,660
3518,Extensão Tripla 220V,660
3519,Extensão Tripla 220V,660
3520,Extensão Tripla 220V,660
3521,Extensão Tripla 220V,660
3522,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3523,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3524,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3526,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3527,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3528,Aparafusadora a bateria,526
3529,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3530,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3531,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
3532,Aparelho de soldar TIG - Carlos Amador,904
3533,Berbequim a bateria,538
3534,Berbequim pedra / ferro (Torna SDS Plus),599
3535,Berbequim de ferro / pedra (Torna SDS Plus),599
3536,Extensão de Alicate,965
3537,Extensão de Alicate,965
3538,Extensão de Alicate,965
3539,Extensão de Alicate,965
3540,Extensão de Alicate,965
3541,Extensão CEE 16 Amp.,584
3542,Extensão CEE 16 Amp.,584
3543,Extensão CEE 16 Amp.,584
3544,Extensão 32 Amp. 5 Pinos,657
3545,Extensão 32 Amp. 5 Pinos,657
3546,Extensão 32 Amp. 5 Pinos,657
3547,Extensão 32 Amp. 5 Pinos,657
3548,Extensão 16 Amp. 4 Pinos,656
3549,Extensão 16 Amp. 4 Pinos,656
3550,Extensão 32 Amp. 4 Pinos,656
3551,Extensão 63 Amp. 4 Pinos,658
3552,Extensão 63 Amp. 4 Pinos,658
3554,Extensão Simples 220V,660
3555,Chicote CEE - Schuko Triplo,956
3556,Chicote CEE - Schuko Triplo,956
3557,Chicote CEE - Schuko Triplo,956
3558,Chicote CEE - Schuko Simples,956
3562,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3564,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3565,Chicote 32 Amp. 4 Pinos - 16 Amp. 4 Pinos,958
3566,Extensão Tripla 220V,660
3567,Extensão Tripla 220V,660
3568,Extensão Tripla 220V,660
3569,Extensão Tripla 220V,660
3570,Extensão Tripla 220V,660
3571,Extensão Tripla 220V,660
3572,Retificadora diam. 125 mm,863
3573,Retificadora diam. 125 mm,863
3574,Retificadora diam. 125 mm,863
3576,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),944
3577,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),944
3578,"Diferencial de 0,5 Ton",947
