DESTINATIONJOBID,ToolingCode,TotalVolume
7403,EPI.VIS.INT,5.00
7403,MAN.CHA.ESC,1.00
7403,MAN.CHA.AJ1,1.00
7403,MAN.CHA.ESQ,2.00
7403,GAS.MAN.MAR,6.00
7403,MAN.CHA.MRT,2.00
7403,MAN.CHA.ALC,6.00
7403,MAN.CHA.RTC,4.00
7403,MAN.CHA.BOC,13.00
7403,MAN.CHP.LUN,2.00
7403,MAN.CHA.FTM,4.00
7403,MAN.CNT.CAR,1.00
7403,MAN.CHA.CHF,4.00
7403,MAN.EAC.EPL,2.00
7403,MAN.CHA.GRI,3.00
7403,MAN.ELC.D10,4.00
7403,MAN.CHA.JC3,1.00
7403,MAN.ELC.MCR,1.00
7403,MAN.CHA.JSM,1.00
7403,MAN.ELC.TUB,4.00
7403,MAN.CHA.LIM,3.00
7403,MAN.EMM.H2S,26.00
7403,MAN.CHA.MRM,1.00
7403,MAN.FMC.PUM,2.00
7403,MAN.CHP.BOC,2.00
7403,MAN.TRA.GRD,4.00
7403,MAN.CHA.SRT,2.00
7403,MAN.TRA.MAT,5.00
7403,MAN.CNT.PL2,28.00
7403,PNE.CRT.SSB,2.00
7403,MAN.CIP.JI3,1.00
7403,PNE.MAG.MAG,1.00
7403,MAN.CNT.PL4,2.00
7403,MAN.CNT.PL1,4.00
7403,MAN.CNT.RD4,5.00
7403,MAN.ELC.P15,4.00
7403,MAN.ELC.TRF,5.00
7403,MAN.ELC.P75,14.00
7403,MAN.LIM.BOR,6.00
7403,MAN.EMM.MTH,3.00
7403,MAN.MAL.TBN,3.00
7403,MAN.EMM.PQI,1.00
7403,MAN.MNL.034,1.00
7403,MAN.SUP.PPT,5.00
7403,MAN.OXI.MOC,1.00
7403,MAN.SLD.FRS,1.00
7403,MAN.SUP.CAV,14.00
7403,MAT.BRB.CMB,1.00
7403,MAT.FXT.FCH,14.00
7403,MAT.MNG.AMG,20.00
7404,EPI.GLB.BTN,2.00
7404,EPI.LUV.BRL,10.00
7404,EPI.RSP.MDC,50.00
7406,CON.RCT.DS1,6.00
7406,MAN.CNT.PL1,2.00
7406,ARM.CFE.MEC,2.00
7406,EPI.ANQ.CVA,5.00
7406,EPI.ARN.ARN,4.00
7406,MAN.ELC.D30,1.00
7406,CON.LIM.TRP,25.00
7406,EPI.GLB.FRQ,8.00
7406,EPI.GLB.CAP,4.00
7406,EPI.RSP.MDC,100.00
7406,ELM.APR.API,1.00
7406,MAN.CHA.JSM,1.00
7406,EPI.LUV.PEL,48.00
7406,MAN.CHA.MRT,1.00
7406,ELM.RCT.125,2.00
7406,EPI.RSP.MFP,220.00
7406,EPI.AUD.TMP,20.00
7406,MAN.CHA.CHL,1.00
7406,EPI.VIS.PRT,10.00
7406,MAN.ELC.D10,2.00
7406,MAN.CHA.CHF,4.00
7406,SEG.LDV.LDV,2.00
7406,MAN.CHA.ESC,1.00
7406,MAN.CNT.P10,2.00
7406,MAN.CNT.R20,1.00
7411,ELM.RCT.125,3.00
7411,ARM.CTT.CTF,1.00
7411,ARM.BAU.BAU,3.00
7411,ELM.ASD.TTG,3.00
7411,EPI.AUD.TMP,50.00
7411,CON.MDG.COP,3.00
7411,ELM.APS.TIG,3.00
7411,EPI.GLB.CAP,2.00
7411,EPI.RSP.MDC,150.00
7411,CON.MDG.GRF,3.00
7411,EPI.SLD.MCS,3.00
7411,EPI.LUV.PEL,60.00
7411,EPI.VIS.PRT,50.00
7411,ELM.EXT.ETS,3.00
7411,MAN.SUP.CAV,4.00
7411,EPI.GLB.FCH,40.00
7413,EPI.AUD.TMP,6.00
7413,EPI.GLB.COL,1.00
7413,EPI.LUV.LET,12.00
7413,EPI.RSP.MFP,30.00
7413,EPI.VIS.PRT,3.00
7418,ARM.CTT.CTF,1.00
7418,ARM.CFE.MEC,13.00
7418,CON.LIM.ESC,10.00
7418,ELM.APS.PAD,1.00
7418,ELM.CHI.CEE,10.00
7418,ARM.CFE.SER,6.00
7418,ELM.APR.API,16.00
7418,ELM.BRB.BAT,2.00
7418,ELM.EXT.ETS,44.00
7418,CON.LIM.PLP,4.00
7418,ELM.APS.APS,1.00
7418,ELM.BRB.BMG,1.00
7418,ELM.ILU.PBT,5.00
7418,ELM.BRB.FER,2.00
7418,ELM.RCT.230,1.00
7418,ELM.COM.COM,1.00
7418,ELT.ASD.EXA,7.00
7418,ELM.BRB.PDR,1.00
7418,ELT.APS.ARC,1.00
7418,ELM.RCT.180,4.00
7418,ELT.ASD.MMG,4.00
7418,ELM.ILU.PRJ,1.00
7418,ELT.APS.MIG,4.00
7418,EPI.ARN.ARN,15.00
7418,EPI.ANQ.RTR,4.00
7418,ELM.MOM.ESM,1.00
7418,ELT.ASD.ALA,2.00
7418,EPI.GLB.CAP,20.00
7418,GAS.OXI.MNG,6.00
7418,ELM.RCT.125,11.00
7418,ELT.EXT.E32,16.00
7418,EPI.RSP.MFP,600.00
7418,HID.CIL.GFA,2.00
7418,ELT.CHI.C32,1.00
7418,EPI.ANQ.CVA,20.00
7418,EPI.RSP.MMM,4.00
7418,MAN.BQU.BLQ,1.00
7418,EPI.GLB.FRQ,40.00
7418,HID.CIL.CHS,1.00
7418,GAS.MAN.OXG,2.00
7418,MAN.CHP.LUN,6.00
7418,EPI.RSP.MDC,600.00
7418,MAN.CHP.BOC,6.00
7418,MAN.CHA.DIN,1.00
7418,MAN.CNT.PL1,33.00
7418,HID.BMB.SIM,1.00
7418,MAN.CNT.PL2,28.00
7418,MAN.CHA.JC3,2.00
7418,MAN.ELC.D15,7.00
7418,MAN.CHA.RPP,1.00
7418,MAN.CNT.PL4,2.00
7418,MAN.CIP.IL2,15.00
7418,MAN.ELC.P15,10.00
7418,MAN.CIP.CI3,4.00
7418,MAN.ELC.P75,16.00
7418,MAN.CNT.PL3,13.00
7418,PNE.MNG.ARC,19.00
7418,MAN.ELC.D05,11.00
7418,SEG.CAI.ETT,4.00
7418,MAN.ELC.D10,5.00
7418,MAN.ELC.D20,1.00
7418,MAN.OXI.MOC,9.00
7419,ARM.CFE.TUB,1.00
7419,ARM.MAL.MBA,1.00
7419,CON.LIM.ESC,1.00
7419,ARM.BAU.BAU,1.00
7419,CON.SLD.VDT,2.00
7419,ELM.RCT.125,3.00
7419,CON.SLD.VDP,2.00
7419,ARM.CFE.SER,1.00
7419,ELM.BRB.BMG,1.00
7419,EPI.SLD.MCS,2.00
7419,ELM.APR.API,2.00
7419,CON.BRC.CBH,2.00
7419,ELM.RCT.RBL,1.00
7419,EPI.VIS.PRT,10.00
7419,ELM.APS.APS,1.00
7419,MAN.CHP.LUN,3.00
7419,EPI.ARN.ARN,4.00
7419,MAN.CNT.PL1,12.00
7419,ELM.BRB.CMB,1.00
7419,MAN.SUP.GMP,3.00
7419,EPI.LUV.ARC,2.00
7419,SEG.CAI.ETT,1.00
7419,ELM.EXT.ETS,5.00
7419,EPI.LUV.PEL,24.00
7419,ELM.ILU.PBT,2.00
7419,EPI.RSP.MFP,10.00
7419,ELM.RCT.230,1.00
7419,MAN.CHA.JC3,1.00
7419,EPI.ANQ.CVA,4.00
7419,MAN.CNT.PL2,12.00
7419,MAN.CHA.AJ2,1.00
7419,MAN.CNT.PL3,4.00
7419,MAN.CHA.GRI,1.00
7419,MAN.ELC.D10,4.00
7419,MAN.CHA.MRM,1.00
7419,MAN.ELC.D20,2.00
7419,MAN.CIP.JI3,1.00
7419,MAN.EMM.PAQ,1.00
7419,MAN.ELC.GRV,1.00
7419,MAN.ELC.P15,2.00
7419,MAN.ELC.P75,2.00
7419,MAN.RES.BAL,2.00
7423,ARM.CTT.CTE,1.00
7423,ARM.CFE.MEC,1.00
7423,ARM.CTT.CTA,5.00
7423,ARM.BAU.BAU,3.00
7423,CON.FMC.FXL,27.00
7423,ARM.MAL.MBA,9.00
7423,CON.FIT.PLT,15.00
7423,ARM.CTT.CTF,5.00
7423,CON.LIX.FLI,77.00
7423,CON.CZL.ESC,2.00
7423,CON.LIM.LPE,7.00
7423,ARM.CTT.CTS,1.00
7423,CON.QMC.DBL,109.00
7423,CON.LIM.SAC,30.00
7423,CON.MIG.SBC,10.00
7423,CON.CZL.CIZ,3.00
7423,CON.QMC.GLV,3.00
7423,CON.LIM.TRP,285.00
7423,CON.PIN.TPI,1.00
7423,CON.FIT.PPL,4.00
7423,CON.RCT.DS1,1020.00
7423,CON.MDG.COP,26.00
7423,CON.PLS.ACP,1.00
7423,CON.FIT.SER,300.00
7423,CON.SLD.AC1,10.00
7423,CON.MIG.BTM,58.00
7423,CON.QMC.DSM,3.00
7423,CON.LIM.PIA,12.00
7423,CON.SLD.IX3,21.60
7423,CON.RCT.DS2,100.00
7423,CON.QMC.PIN,10.00
7423,CON.LIM.PLP,2.00
7423,CON.SLD.TGS,3.00
7423,ELM.APR.API,2.00
7423,CON.QMC.SCT,10.00
7423,CON.LIX.LMR,9.00
7423,ELM.EXT.CEE,1.00
7423,ELM.EXT.ETS,6.00
7423,CON.SLD.AC2,214.60
7423,CON.MDG.GRF,37.00
7423,EPI.GLB.CAP,26.00
7423,ELM.ILU.PRJ,8.00
7423,CON.SLD.CAR,1750.00
7423,CON.MIG.DIF,10.00
7423,EPI.GLB.FGN,3.00
7423,ELM.RCT.125,5.00
7423,CON.SLD.MIG,10.00
7423,CON.OXI.OAC,55.00
7423,EPI.LUV.LET,12.00
7423,ELT.ASD.ALA,3.00
7423,CON.SLD.VDP,5.00
7423,CON.QMC.CRT,125.00
7423,EPI.LUV.PEL,612.00
7423,EPI.AUD.TMP,100.00
7423,ELT.APS.APS,1.00
7423,CON.RCT.DL1,70.00
7423,EPI.RSP.FG2,112.00
7423,EPI.GLB.FCH,10.00
7423,EPI.GLB.FRQ,71.00
7423,CON.RCT.DS3,581.00
7423,EPI.RSP.FP2,80.00
7423,EPI.LUV.TIG,6.00
7423,EPI.GLB.FT1,55.00
7423,CON.SLD.70S,10.00
7423,EPI.RSP.MFP,2500.00
7423,EPI.SLD.CPS,10.00
7423,EPI.LUV.BOR,30.00
7423,CON.SLD.IX2,16.20
7423,HID.CIL.CHS,2.00
7423,EPI.SLD.MCS,18.00
7423,EPI.LUV.SOL,48.00
7423,CON.SLD.VDT,225.00
7423,MAN.CHA.CHL,5.00
7423,EPI.VIS.PRT,108.00
7423,EPI.RSP.MMM,6.00
7423,ELM.CHI.CEE,5.00
7423,MAN.CHA.ESQ,1.00
7423,MAN.CAD.MET,14.00
7423,EPI.SLD.CSL,19.00
7423,ELM.RCT.RBL,1.00
7423,MAN.CHA.LIM,1.00
7423,MAN.CHA.ESC,3.00
7423,EPI.SLD.MNG,4.00
7423,ELT.ASD.MMG,1.00
7423,MAN.CHA.ROQ,1.00
7423,MAN.CHA.FTM,3.00
7423,EPI.VIS.VSR,65.00
7423,ELT.EXT.E16,1.00
7423,MAN.CHA.RTG,1.00
7423,MAN.CHA.RTC,3.00
7423,GAS.MAN.OXG,2.00
7423,EPI.GLB.COL,56.00
7423,MAN.CHP.BOC,2.00
7423,MAN.CIP.IL1,1.00
7423,HID.BMB.SIM,3.00
7423,EPI.GLB.FT3,105.00
7423,MAN.CNT.PL2,8.00
7423,MAN.CIP.JI3,1.00
7423,HID.CIL.FUR,2.00
7423,EPI.LUV.ARC,18.00
7423,MAN.CNT.PL3,3.00
7423,MAN.ELC.AMN,5.00
7423,MAN.CHA.AJ1,2.00
7423,EPI.LUV.LTX,400.00
7423,MAN.CNT.PL4,1.00
7423,MAN.ELC.P15,3.00
7423,MAN.CHA.ALF,2.00
7423,EPI.LUV.NIT,24.00
7423,MAN.CNT.RD4,20.00
7423,MAN.LIM.BOR,14.00
7423,MAN.CHA.CX3,1.00
7423,EPI.RSP.AK1,4.00
7423,MAN.ELC.ALF,3.00
7423,MAN.MLH.001,1.00
7423,MAN.CHA.JCP,1.00
7423,EPI.RSP.FG3,40.00
7423,MAN.EMM.PAQ,1.00
7423,MAN.MLH.112,1.00
7423,MAN.CHA.JSM,1.00
7423,EPI.SLD.AVT,4.00
7423,MAN.MLH.3/4,4.00
7423,MAN.MLH.5/8,1.00
7423,MAN.CHA.JSP,1.00
7423,EPI.SLD.PLN,4.00
7423,SEG.CAI.ETT,8.00
7423,MAN.MLH.7/8,3.00
7423,MAN.CHA.MRT,2.00
7423,GAS.OXI.MNG,2.00
7423,SEG.CSG.CDC,7.00
7423,MAN.SUP.CEG,1.00
7423,MAN.EMM.APF,1.00
7423,MAN.CHA.AGL,2.00
7423,MAN.EMM.PQI,1.00
7423,MAN.TRA.PPL,2.00
7423,MAN.MLH.1/2,5.00
7423,MAN.CHA.ALC,3.00
7423,MAN.RES.BAL,7.00
7423,MAN.CHA.BOC,5.00
7423,MAN.TLC.RDI,2.00
7423,MAN.CHA.CHF,8.00
7423,MAN.TRA.MAT,1.00
7423,MAN.CHA.PNC,2.00
7423,MAN.CNT.PL1,32.00
7423,MAN.ELC.ALM,4.00
7423,MAN.ELC.D20,2.00
7423,PNE.MNG.ARC,4.00
7424,CON.MIG.SBC,6.00
7424,CON.SLD.VDP,10.00
7424,ARM.CFE.MEC,1.00
7424,ARM.CFE.SER,2.00
7424,ELM.APS.APS,5.00
7424,ELM.RCT.180,2.00
7424,ARM.MAL.MBA,3.00
7424,CON.MIG.BCM,5.00
7424,ELM.RCT.230,6.00
7424,ELT.APS.APS,2.00
7424,CON.MIG.BTM,10.00
7424,CON.MIG.DIF,6.00
7424,ELT.ASD.EXA,6.00
7424,ELT.CHI.C32,1.00
7424,ELM.EIA.EAR,2.00
7424,CON.SLD.VDT,20.00
7424,ELT.EXT.E32,12.00
7424,ELT.QEL.PIM,1.00
7424,ELM.EXT.ETS,11.00
7424,ELM.CHI.CEE,4.00
7424,EPI.LUV.PEL,24.00
7424,EPI.GLB.CAP,2.00
7424,ELM.RCT.125,8.00
7424,ELM.ILU.PRJ,4.00
7424,EPI.RSP.FG2,40.00
7424,EPI.RSP.MDC,50.00
7424,ELT.APS.ARC,3.00
7424,ELT.CHI.C63,5.00
7424,EPI.RSP.MFP,30.00
7424,EPI.VIS.VSR,17.00
7424,ELT.ASD.ALA,3.00
7424,EPI.LUV.ARC,10.00
7424,EPI.AUD.TMP,25.00
7424,MAN.CHA.MRT,1.00
7424,EPI.SLD.MCS,7.00
7424,MAN.CHA.CHF,1.00
7424,EPI.VIS.PRT,14.00
7424,PNE.MNG.ARC,9.00
7426,CON.SLD.IX3,32.20
7426,CON.RCT.DS1,55.00
7426,ARM.MAL.MBA,1.00
7426,ARM.BAU.BAU,1.00
7426,ELM.APS.SAP,1.00
7426,CON.SLD.70S,10.00
7426,CON.MIG.BTM,2.00
7426,ARM.CFE.SER,1.00
7426,ELM.APS.TIG,3.00
7426,CON.SLD.AC2,10.20
7426,CON.RCT.DS3,50.00
7426,CON.BRC.SDP,2.00
7426,ELM.RCT.230,1.00
7426,CON.SLD.TGS,2.00
7426,ELM.ASD.MMG,1.00
7426,CON.OXI.OAC,2.00
7426,ELT.EXT.E32,4.00
7426,ELM.ASD.TTG,3.00
7426,ELM.EXT.ETS,6.00
7426,CON.RCT.DL1,10.00
7426,EPI.ANQ.CVA,2.00
7426,ELM.RCT.180,1.00
7426,ELT.ASD.MMG,1.00
7426,CON.SLD.VRI,15.00
7426,EPI.LUV.BOR,2.00
7426,EPI.ARN.ARN,2.00
7426,ELT.MAP.MAF,1.00
7426,CON.TIG.ACE,2.00
7426,GAS.MAN.DEB,2.00
7426,EPI.GLB.FT1,2.00
7426,GAS.MAN.ACT,1.00
7426,ELM.BRB.PDR,1.00
7426,GAS.MAN.MAR,1.00
7426,EPI.LUV.ARC,1.00
7426,GAS.OXI.MNG,1.00
7426,ELM.CRT.SSB,1.00
7426,HID.CIL.CHS,1.00
7426,EPI.LUV.PEL,6.00
7426,MAN.CAD.MET,7.00
7426,ELM.ILU.PRJ,2.00
7426,MAN.CNT.PL2,4.00
7426,EPI.RSP.MFP,10.00
7426,MAN.CHA.MRM,1.00
7426,ELM.RCT.125,2.00
7426,MAN.RES.BAL,1.00
7426,EPI.VIS.INT,2.00
7426,MAN.CNT.CAR,3.00
7426,ELT.CHI.C32,1.00
7426,MAN.TRA.GRS,1.00
7426,GAS.MAN.OXG,1.00
7426,MAN.CNT.PL1,2.00
7426,EPI.SLD.MCS,2.00
7426,MAN.TRA.GRD,2.00
7426,MAN.MNL.034,6.00
7426,PNE.MNG.ARC,2.00
7426,EPI.VIS.VSR,6.00
7426,MAN.OXI.MOC,1.00
7426,GAS.GRF.PRP,1.00
7426,HID.BMB.SIM,2.00
7426,HID.CIL.CHP,1.00
7426,MAN.APS.AAS,2.00
7426,MAN.CHA.ALV,1.00
7426,MAN.SUP.GMP,2.00
7426,MAT.MNG.ARG,30.00
7429,CON.RCT.DS3,275.00
7429,ARM.BAU.BAU,1.00
7429,CON.RCT.DS1,650.00
7431,ARM.MAL.MBA,1.00
7431,CON.FIT.PLT,4.00
7431,ARM.BAU.BAU,2.00
7431,EPI.ANQ.RTR,2.00
7431,ELM.APS.APS,1.00
7431,CON.SLD.AC2,10.20
7431,CON.RCT.DL1,10.00
7431,EPI.LUV.LET,138.00
7431,ELM.EIA.EAR,1.00
7431,ELM.BRB.CMB,1.00
7431,CON.RCT.DS3,25.00
7431,EPI.RSP.MFP,360.00
7431,ELM.EXT.ETS,7.00
7431,ELM.BRB.FER,3.00
7431,ELM.CHI.CEE,2.00
7431,EPI.RSP.MRP,2.00
7431,ELM.ILU.PBT,1.00
7431,ELM.BRB.PDR,5.00
7431,ELM.EXT.E24,3.00
7431,ELM.ILU.P24,10.00
7431,ELM.RCT.125,2.00
7431,ELT.MAP.MAQ,1.00
7431,ELM.ILU.Q24,6.00
7431,EPI.LUV.LTX,100.00
7431,ELM.RCT.230,1.00
7431,EPI.LUV.SOL,2.00
7431,EPI.GLB.FT3,125.00
7431,EPI.SLD.CSL,1.00
7431,ELT.EXT.E32,5.00
7431,EPI.VIS.VSR,4.00
7431,EPI.RSP.AK2,4.00
7431,MAN.ELC.GRV,1.00
7431,EPI.AUD.TMP,50.00
7431,EPI.RSP.FG3,184.00
7431,EPI.GLB.BTN,4.00
7431,MAN.EMM.MDE,1.00
7431,EPI.VIS.PRT,10.00
7431,PNE.MNG.ARC,2.00
7431,SEG.ALT.CRD,13.00
7431,SEG.ALT.RSG,2.00
7431,SEG.ALT.STV,1.00
7431,SEG.ATA.RGT,2.00
7431,SEG.LDV.LVT,5.00
7432,CON.RCT.DS1,225.00
7432,CON.FMD.CLD,4.00
7432,ARM.MAL.MBA,2.00
7432,CON.FIT.PLT,2.00
7432,ELM.APS.APS,1.00
7432,CON.RCT.DL1,10.00
7432,CON.BRC.CBI,1.00
7432,CON.SLD.AC2,10.20
7432,EPI.LUV.LET,51.00
7432,CON.RCT.DS3,25.00
7432,ELM.APR.API,4.00
7432,ELM.BRB.PDR,2.00
7432,EPI.LUV.PEL,12.00
7432,ELM.CHI.CEE,3.00
7432,ELM.CRT.SSB,1.00
7432,ELM.ILU.P24,7.00
7432,EPI.RSP.MFP,80.00
7432,ELM.ILU.Q24,8.00
7432,ELM.EXT.ETS,12.00
7432,ELM.RCT.RBL,1.00
7432,MAN.CIP.JI2,1.00
7432,EPI.GLB.FT3,92.00
7432,ELM.ILU.PBT,1.00
7432,EPI.GLB.FT1,6.00
7432,ELM.ILU.PRJ,2.00
7432,EPI.LUV.LAC,6.00
7432,ELM.RCT.125,2.00
7432,EPI.RSP.MMM,4.00
7432,ELM.RCT.230,1.00
7432,EPI.LUV.SOL,2.00
7432,EPI.LUV.TIG,4.00
7432,EPI.VIS.EST,8.00
7432,EPI.RSP.FG3,100.00
7432,EPI.VIS.VSR,4.00
7432,EPI.SLD.MCS,1.00
7432,MAN.CAD.MET,3.00
7432,MAN.CIP.JI3,1.00
7432,SEG.ALT.CRD,1.00
7434,EPI.GLB.BTN,2.00
7435,ARM.CFE.MEC,4.00
7435,ARM.CFE.TUB,1.00
7435,EPI.GLB.FT3,12.00
7435,ELM.APR.API,4.00
7435,ARM.CFE.SER,2.00
7435,CON.RCT.DS1,20.00
7435,MAN.CHA.ALV,2.00
7435,ELM.APS.APS,1.00
7435,ARM.MAL.MBA,1.00
7435,EPI.LUV.PEL,16.00
7435,MAN.CHA.CHL,1.00
7435,ELM.EXT.ETS,2.00
7435,CON.LIM.TRP,5.00
7435,MAN.CHA.JC3,1.00
7435,MAN.CNT.PL1,4.00
7435,ELM.ILU.PBT,3.00
7435,ELM.RCT.125,1.00
7435,MAN.CNT.PL3,2.00
7435,EPI.AUD.TMP,15.00
7435,EPI.LUV.BOR,2.00
7435,EPI.RSP.MDC,50.00
7435,MAN.ELC.D10,3.00
7435,EPI.VIS.PRT,14.00
7435,HID.CIL.FUR,2.00
7435,EPI.VIS.VSR,2.00
7435,MAN.EMM.ALI,1.00
7435,HID.BMB.SIM,1.00
7435,MAN.CHA.FTM,2.00
7435,MAN.CHA.ESC,1.00
7435,MAN.MNL.034,4.00
7435,MAN.CHP.JCP,4.00
7435,MAN.CHA.JC2,1.00
7435,MAN.RMT.SRH,1.00
7435,MAN.CHA.SRT,1.00
7435,MAN.CNT.PL2,4.00
7435,MAN.ELC.P15,3.00
7435,MAN.ELC.P75,3.00
7436,EPI.LUV.PEL,2.00
7436,ARM.BAU.BAU,1.00
7437,ARM.MAL.MBA,1.00
7437,ELM.APR.API,1.00
7437,CON.LIM.TRP,5.00
7437,ELM.BRB.BAT,1.00
7437,MAN.ELC.D10,1.00
7437,ELM.BRB.CMB,1.00
7437,ELM.RCT.125,3.00
7437,MAN.ELC.P75,1.00
7440,ARM.MAL.MBA,1.00
7440,CON.BRC.SDM,1.00
7440,EPI.RSP.MFP,1000.00
7440,ARM.CFE.TUB,1.00
7440,CON.MDG.GRF,10.00
7440,CON.SLD.AC2,102.00
7440,ELM.EXT.ETS,4.00
7440,ELM.CHI.CEE,2.00
7440,ELM.RCT.125,1.00
7440,ELM.RCT.RBL,2.00
7440,MAN.ELC.D20,2.00
7440,EPI.RSP.MMM,5.00
7440,MAN.SUP.PPT,8.00
7440,MAN.ELC.GRV,4.00
7443,ELM.APR.API,4.00
7443,ARM.CFE.SER,3.00
7443,ARM.CFE.TUB,1.00
7443,ARM.CTT.CTF,2.00
7443,ELM.APS.APS,2.00
7443,ARM.MAL.MBA,2.00
7443,CON.RCT.DL1,30.00
7443,ELM.CHI.CEE,2.00
7443,ELM.APS.TIG,3.00
7443,ELM.CRT.MCH,1.00
7443,CON.RCT.DS1,100.00
7443,ELM.EXT.ETS,25.00
7443,ELM.RCT.230,2.00
7443,ELM.ILU.PRJ,10.00
7443,CON.SLD.AC2,1.70
7443,ELM.ILU.PBT,5.00
7443,ELT.APS.ARC,1.00
7443,ELM.RCT.125,12.00
7443,ELM.ASD.TTG,5.00
7443,ELT.CHI.ESP,1.00
7443,ELT.ASD.ALA,1.00
7443,ELT.CHI.C32,5.00
7443,ELM.BRB.BAT,1.00
7443,ELT.EXT.E63,1.00
7443,ELT.EXT.E32,3.00
7443,ELT.QEL.PIM,2.00
7443,ELM.RCT.180,1.00
7443,EPI.GLB.FT3,20.00
7443,GAS.MAN.MAR,2.00
7443,EPI.SLD.MCS,3.00
7443,ELM.RCT.RBL,4.00
7443,MAN.CHA.CHL,1.00
7443,HID.CIL.CHS,5.00
7443,HID.BMB.SIM,3.00
7443,ELT.CHI.C16,4.00
7443,MAN.CIP.CI2,2.00
7443,MAN.CHA.FTM,1.00
7443,MAN.APS.AAS,4.00
7443,EPI.GLB.FT1,2.00
7443,MAN.CNT.PL1,3.00
7443,MAN.CHA.JC2,1.00
7443,MAN.CHA.CHF,3.00
7443,EPI.LUV.PEL,28.00
7443,PNE.MNG.ARC,1.00
7443,MAN.ELC.P75,1.00
7443,MAN.CHA.ESC,1.00
7443,MAN.CHA.BOC,1.00
7443,MAN.CHA.MRT,1.00
7443,MAN.CHA.CRD,2.00
7443,MAN.ELC.D05,1.00
7443,MAN.CHA.JC3,1.00
7443,MAN.TRA.MAT,1.00
7443,MAN.CHA.MLH,1.00
7443,MAN.MNL.078,2.00
7443,MAN.OXI.MOC,1.00
7445,MAT.ACE.IMT,500.00
7445,MAT.ACE.BUC,4.00
7445,MAT.BNR.TBN,10.00
7445,MAT.BNR.BNR,22.00
7445,MAT.CAB.FXV,35.00
7447,CON.SLD.MIG,4.00
7447,ARM.MAL.MBA,1.00
7447,CON.QMC.DBL,6.00
7447,CON.SLD.AC2,20.40
7447,ELM.ASD.EST,3.00
7447,CON.LIM.TRP,25.00
7447,CON.RCT.DS1,125.00
7447,ELM.EXT.E24,3.00
7447,ELM.ILU.P24,5.00
7447,ELM.RCT.125,3.00
7447,EPI.GLB.FT1,13.00
7447,ELM.EXT.ETS,3.00
7447,ELT.QEL.PIM,2.00
7447,ELT.EXT.E32,2.00
7447,EPI.LUV.PEL,35.00
7447,ELM.ILU.Q24,5.00
7447,EPI.RSP.MDC,150.00
7447,ELM.RCT.RBL,2.00
7447,EPI.RSP.FG2,26.00
7447,EPI.GLB.COL,11.00
7447,MAN.RES.BAL,1.00
7447,EPI.GLB.FT3,4.00
7447,SEG.CAI.ETT,2.00
7447,EPI.RSP.MMM,3.00
7449,EPI.ANQ.RTR,2.00
7449,EPI.AUD.TMP,2.00
7449,EPI.RSP.MDC,50.00
7449,ARM.BAU.BAU,1.00
7449,EPI.LUV.LET,4.00
7449,EPI.VIS.PRT,2.00
7449,EPI.RSP.MFP,10.00
7449,ELM.BRB.BAT,1.00
7449,SEG.ALT.RSG,1.00
7449,SEG.ALT.CRD,2.00
7449,EPI.GLB.FT3,2.00
7449,SEG.ALT.STV,1.00
7449,EPI.RSP.AK1,4.00
7449,SEG.LDV.LVT,1.00
7451,CON.RCT.DS1,10.00
7451,ARM.CFE.MEC,1.00
7451,ELM.APS.APS,1.00
7451,CON.RCT.DS3,10.00
7451,CON.SLD.AC2,2.00
7451,ELM.RCT.125,1.00
7451,ELM.RCT.230,1.00
7451,ELM.EXT.ETS,2.00
7451,EPI.LUV.PEL,12.00
7451,EPI.SLD.MCS,1.00
7451,EPI.GLB.FT3,2.00
7451,EPI.VIS.PRT,2.00
7451,EPI.VIS.VSR,2.00
7455,EPI.GLB.CAP,1.00
7458,EPI.VIS.VSR,1.00
7458,EPI.LUV.PEL,2.00
7458,EPI.RSP.MFP,4.00
7461,EPI.VIS.PRT,2.00
7461,EPI.LUV.PEL,8.00
7461,ARM.BAU.BAU,1.00
7461,CON.MDG.COP,1.00
7461,EPI.VIS.VSR,4.00
7461,MAN.CHA.AGL,2.00
7461,CON.RCT.DS3,58.00
7461,CON.MDG.GRF,1.00
7461,MAN.EAC.EPL,1.00
7461,MAN.CNT.PL2,2.00
7461,MAN.EAC.AND,1.00
7461,ELM.EXT.ETS,8.00
7461,MAN.ELC.GRC,2.00
7461,ELM.RCT.230,2.00
7461,SEG.CAI.ETT,1.00
7461,MAN.CHA.MRM,1.00
7462,EPI.GLB.BTN,1.00
7462,EPI.RSP.MDC,100.00
7462,EPI.LUV.BRL,20.00
7463,EPI.ARN.ARN,5.00
7463,ARM.CFE.MEC,1.00
7463,ARM.BAU.BAU,1.00
7463,ELM.EXT.ETS,2.00
7463,EPI.GLB.CAP,3.00
7463,ELM.APR.API,1.00
7463,ARM.CFE.SER,1.00
7463,ELM.ILU.PBT,2.00
7463,EPI.GLB.FT1,10.00
7463,ELM.ILU.PRJ,1.00
7463,EPI.ANQ.CVA,5.00
7463,EPI.GLB.COL,10.00
7463,EPI.GLB.FRQ,5.00
7463,ELM.RCT.125,2.00
7463,EPI.GLB.FT3,14.00
7463,EPI.LUV.BRL,12.00
7463,EPI.LUV.BOR,18.00
7463,EPI.AUD.TMP,50.00
7463,EPI.RSP.MMM,5.00
7463,EPI.GLB.BTN,3.00
